         id               ra              dec             flux      type           n               re              phi            ratio     notes 
       7825       53.1832641      -27.8367898        0.5599297    sersic       0.620        1.9190000      -53.7930000        0.7951000   comment 
       7828       53.0843092      -27.8372801        6.4350366    sersic       0.679        4.6260000      -83.3020000        0.5404000   comment 
       7830       53.1210786      -27.8367599        0.6512368    sersic       6.435        5.5290000       41.7210000        0.2065000   comment 
       7831       53.1346972      -27.8369655        1.2736225    sersic       0.748        1.8500000        0.4290000        0.4662000   comment 
       7833       53.1594765      -27.8371104        5.7040777    sersic       3.433        2.2930000       83.9570000        0.4104000   comment 
       7837       53.1077576      -27.8388125      101.7683905    sersic       0.388        6.6040000       29.6520000        0.7384000   comment 
       7838       53.1756059      -27.8385301       64.4453867    sersic       0.435        7.2100000      -29.5660000        0.1708000   comment 
       7839       53.0912478      -27.8366771        0.9206580    sersic       0.759        3.9790000       88.4860000        0.6213000   comment 
       7841       53.0647797      -27.8368644        3.2644881    sersic       0.761        1.2800000       75.3960000        0.6041000   comment 
       7844       53.0730637      -27.8370594        7.1042803    sersic       1.225        1.8770000      -58.2650000        0.5316000   comment 
       7845       53.1327301      -27.8366235        0.4864700    sersic       2.234        1.0770000       83.3930000        0.3488000   comment 
       7847       53.1647646      -27.8368899        2.0569200    sersic       6.724        5.2050000      -62.9550000        0.2565000   comment 
       7848       53.1927428      -27.8365718        0.5536247    sersic       1.045        2.4000000      -42.9740000        0.0373000   comment 
       7850       53.1169028      -27.8365807        0.4557366    sersic       3.787        2.6880000       36.6300000        0.0431000   comment 
       7851       53.0716350      -27.8370004        4.3407555    sersic       1.355        3.4380000      -53.8730000        0.4280000   comment 
       7852       53.1498067      -27.8365569        0.4730594    sersic       1.173        0.8160000      -83.3490000        0.7940000   comment 
       7853       53.1670215      -27.8365623        0.3896622    sersic       1.964        1.5700000       13.4470000        0.0846000   comment 
       7854       53.1312107      -27.8365565        0.7260211    sersic       1.579        5.3310000      -49.4890000        0.2919000   comment 
       7855       53.0652992      -27.8365434        0.6072064    sersic       1.504        2.4650000       15.0100000        0.5343000   comment 
       7856       53.1609832      -27.8365515        1.1888429    sersic       1.317        0.6760000      -43.1650000        0.7119000   comment 
       7857       53.0789946      -27.8365191        1.0896380    sersic       5.956       11.8540000       41.4350000        0.2516000   comment 
       7861       53.0931707      -27.8384195       31.2041363    sersic       0.952        8.5260000      -25.5880000        0.1532000   comment 
       7862       53.1872847      -27.8376992       12.2614222    sersic       1.254        4.1060000      -70.1930000        0.6308000   comment 
       7865       53.0838488      -27.8365137        0.7486702    sersic       0.953       41.2030000       13.2610000        0.0349000   comment 
       7866       53.0670521      -27.8364994        0.5436477    sersic       0.520        1.0560000      -48.3460000        0.0447000   comment 
       7869       53.1479279      -27.8364906        0.3785274    sersic       1.595        0.1640000      -76.9540000        0.0552000   comment 
       7870       53.0625992      -27.8364482        0.4573811    sersic       1.181        0.7390000      -75.3240000        0.2018000   comment 
       7871       53.1245072      -27.8367222        2.0620746    sersic       1.031        1.3640000        4.3730000        0.5131000   comment 
       7872       53.1832314      -27.8365037        0.9388196    sersic       1.713        2.8400000       10.4920000        0.2672000   comment 
       7873       53.1333573      -27.8364632        0.9724183    sersic       0.508        1.8490000       49.2340000        0.5829000   comment 
       7875       53.1851726      -27.8365067        0.9253842    sersic       2.436        1.2730000       71.3920000        0.4805000   comment 
       7876       53.0918790      -27.8364315        0.3550796    sersic       1.122        0.6020000       64.7580000        0.4449000   comment 
       7877       53.1527868      -27.8365411        0.9723563    sersic       1.167        2.5250000        4.7360000        0.2251000   comment 
       7878       53.1104883      -27.8369057        3.4405936    sersic       1.429        2.8780000      -21.7340000        0.2368000   comment 
       7879       53.1764169      -27.8365167        1.9540645    sersic       3.960        2.2300000       31.5510000        0.4097000   comment 
       7881       53.1534380      -27.8367095        2.9331551    sersic       1.996        1.6450000      -16.1140000        0.7288000   comment 
       7882       53.0647109      -27.8363602        0.5656068    sersic       1.616        0.5820000      -71.7480000        0.5060000   comment 
       7883       53.1000164      -27.8363796        0.4117577    sersic       3.669        0.1640000      -41.6780000        0.0431000   comment 
       7885       53.1639422      -27.8378710       72.6847305    sersic       2.319        3.1150000       41.3950000        0.2350000   comment 
       7887       53.1939135      -27.8363465        0.8417592    sersic       5.411       12.9780000       84.1970000        0.2154000   comment 
       7888       53.1358397      -27.8370895       23.3366435    sersic       0.945        2.7120000       76.6800000        0.3591000   comment 
       7889       53.1657456      -27.8363916        0.9796248    sersic       0.943        1.8780000      -66.3290000        0.6669000   comment 
       7890       53.0581348      -27.8363280        0.4124881    sersic       2.006        0.5210000      -82.5850000        0.0609000   comment 
       7891       53.0566934      -27.8363232        0.4604672    sersic       5.996        0.8270000      -42.0990000        0.0638000   comment 
       7892       53.1398333      -27.8364590        1.6320920    sersic       0.676        1.5640000      -89.2390000        0.6868000   comment 
       7893       53.1726489      -27.8368909        4.1254636    sersic       4.119        3.5400000      -42.6970000        0.4432000   comment 
       7895       53.0891065      -27.8364797        2.2177163    sersic       1.592        0.7350000      -21.0930000        0.5851000   comment 
       7896       53.1891459      -27.8362733        0.6834341    sersic       1.766        1.2440000      -54.6500000        0.3242000   comment 
       7897       53.1483003      -27.8368641        8.5423948    sersic       0.393        5.4720000      -62.4410000        0.3012000   comment 
       7898       53.0901875      -27.8365386        2.7831930    sersic       0.625        2.0620000       80.0640000        0.7779000   comment 
       7899       53.0689587      -27.8362721        0.7235306    sersic       0.746        0.3790000      -17.4380000        0.5335000   comment 
       7900       53.1721052      -27.8363192        1.2256194    sersic       1.596        1.4610000       38.8920000        0.3682000   comment 
       7901       53.1538666      -27.8365834        4.1856467    sersic       0.741        1.9990000       47.4940000        0.8083000   comment 
       7902       53.1912728      -27.8362164        0.7663686    sersic       3.221        1.1870000      -88.1580000        0.0500000   comment 
       7904       53.0917774      -27.8362218        1.1459300    sersic       0.954        2.8150000      -45.8050000        0.4149000   comment 
       7905       53.1354562      -27.8365501        2.9078241    sersic       1.013        1.5120000       77.1350000        0.5692000   comment 
       7907       53.1557205      -27.8371272       27.3457039    sersic       2.938        2.9190000      -53.2510000        0.5153000   comment 
       7909       53.1148961      -27.8365802        5.6123207    sersic       2.116        2.3330000       47.2050000        0.3202000   comment 
       7910       53.0922209      -27.8361590        1.0431666    sersic       5.715        2.5910000      -84.7980000        0.0570000   comment 
       7912       53.1949486      -27.8361458        0.5384338    sersic       1.385        2.8580000       74.3880000        0.4379000   comment 
       7913       53.0599832      -27.8361095        0.4437894    sersic       0.490        0.1640000      -53.8350000        0.6218000   comment 
       7914       53.1037489      -27.8360908        0.8593146    sersic       0.959        1.3260000       62.9730000        0.7110000   comment 
       7915       53.1816995      -27.8365476        4.3373091    sersic       1.247        1.6720000      -21.3380000        0.5713000   comment 
       7916       53.1736173      -27.8360951        0.4252449    sersic       1.023        2.9800000       82.3460000        0.6563000   comment 
       7918       53.0562911      -27.8361715        0.9994289    sersic       1.415        0.8930000        8.5290000        0.6426000   comment 
       7919       53.0648248      -27.8360741        0.6845256    sersic       1.181        1.9420000       61.3500000        0.3653000   comment 
       7920       53.1196541      -27.8362084        1.1993082    sersic       3.091        1.2010000       -1.8680000        0.3788000   comment 
       7921       53.1974519      -27.8360287        0.3790837    sersic       1.948        1.2650000       89.9870000        0.0433000   comment 
       7922       53.1598092      -27.8370737       39.7256603     point       0.451        0.3080000      -60.0380000        0.5046000   comment 
       7924       53.0911487      -27.8359901        0.3411951    sersic       3.501        2.0450000       23.9470000        0.1477000   comment 
       7926       53.0943427      -27.8375637       78.7323715    sersic       0.786        4.4420000       46.7580000        0.5698000   comment 
       7929       53.0593886      -27.8360850        2.4692468    sersic       2.108        0.6540000       -1.1280000        0.5292000   comment 
       7930       53.1544836      -27.8365042        6.1812312    sersic       0.559        3.4880000       75.0860000        0.6445000   comment 
       7932       53.0920673      -27.8359036        0.9815400    sersic       1.640        1.4040000      -60.0590000        0.9081000   comment 
       7933       53.0572915      -27.8358717        0.7271534    sersic       0.954        0.1770000       73.6470000        0.1808000   comment 
       7934       53.1019314      -27.8358841        0.9018912    sersic       2.257        2.9620000       85.0880000        0.3664000   comment 
       7935       53.1656006      -27.8368275       15.7261824    sersic       0.945        2.8050000       -8.8770000        0.8869000   comment 
       7936       53.0630849      -27.8358819        0.5666957    sersic       2.602        2.4150000      -86.4210000        0.3541000   comment 
       7937       53.0568516      -27.8358384        0.5916253    sersic       0.641        0.9660000      -24.1330000        0.6211000   comment 
       7938       53.1248487      -27.8357906        0.3366383    sersic       0.891        1.1560000        1.8530000        0.0500000   comment 
       7940       53.0768114      -27.8357868        0.9112608    sersic       1.487        2.5620000      -46.7470000        0.4542000   comment 
       7942       53.0931636      -27.8359148        2.2062169    sersic       0.781        1.6520000       77.9660000        0.5976000   comment 
       7944       53.0707117      -27.8358699        1.9280806    sersic       0.803        1.2340000      -66.5370000        0.4671000   comment 
       7945       53.1139866      -27.8377629       95.3996729    sersic       0.433        6.2200000       27.0080000        0.7452000   comment 
       7946       53.1022845      -27.8361782        7.8943970    sersic       1.715        0.9120000       69.1100000        0.7166000   comment 
       7949       53.1142814      -27.8356729        0.8518020    sersic       0.652        2.4160000      -79.0970000        0.2379000   comment 
       7951       53.0632686      -27.8356148        0.7601346    sersic       1.767        0.6690000      -65.2610000        0.0750000   comment 
       7952       53.1894657      -27.8362306        5.0504980    sersic       1.397        2.7450000       24.8020000        0.3558000   comment 
       7953       53.1199676      -27.8359875        4.6504181    sersic       1.219        4.7600000      -68.5580000        0.5031000   comment 
       7955       53.0639255      -27.8357435        1.2894029    sersic       1.838        2.1960000      -68.8880000        0.3411000   comment 
       7959       53.1455712      -27.8355506        0.6536425    sersic       4.178        0.5080000      -87.6060000        0.3889000   comment 
       7960       53.0869723      -27.8355377        0.2915582    sersic       0.600        0.6290000      -54.5770000        0.7906000   comment 
       7962       53.1339748      -27.8356609        2.7013478    sersic       0.828        1.5470000       73.1980000        0.4821000   comment 
       7964       53.1775619      -27.8356161        2.3846014    sersic       1.918        1.1530000       83.9070000        0.4077000   comment 
       7965       53.1851719      -27.8355739        1.9825859    sersic       0.960        2.9100000       83.0440000        0.5691000   comment 
       7967       53.0782447      -27.8354697        0.3666073    sersic       4.755        0.8750000       71.7370000        0.9762000   comment 
       7971       53.1492125      -27.8362800        3.1888976    sersic       7.042        3.6890000      -32.7040000        0.4993000   comment 
       7972       53.1835126      -27.8355137        1.1529063    sersic       1.085        0.8890000      -71.6880000        0.5307000   comment 
       7973       53.1263989      -27.8356892        2.4054794    sersic       0.814        2.1460000       51.3760000        0.9620000   comment 
       7974       53.1596859      -27.8354565        0.5430148    sersic       0.657        1.7060000      -17.4610000        0.4060000   comment 
       7975       53.1269677      -27.8375010      127.3118121    sersic       3.938        3.2160000      -70.2700000        0.6899000   comment 
       7976       53.0729046      -27.8357605        3.9781244    sersic       0.647        4.0080000      -85.5530000        0.5197000   comment 
       7979       53.1701030      -27.8354461        0.8293177    sersic       6.040       10.4120000       25.9060000        0.0013000   comment 
       7980       53.1849725      -27.8355684        2.9834742    sersic       1.469        1.9890000      -64.9900000        0.3339000   comment 
       7981       53.1567764      -27.8354315        0.6797864    sersic       0.606        1.7110000       65.7480000        0.9633000   comment 
       7983       53.1953736      -27.8354060        0.7888480    sersic       1.218        1.4900000       29.9350000        0.3876000   comment 
       7984       53.1231247      -27.8354209        0.5736740    sersic       1.927        0.8990000      -10.7240000        0.7634000   comment 
       7985       53.1885746      -27.8364447        7.5591951    sersic       0.660        5.4550000       30.3290000        0.3895000   comment 
       7986       53.1364447      -27.8356899        3.0188269    sersic       1.081        5.0470000       26.0600000        0.5761000   comment 
       7987       53.1807359      -27.8357261        4.0619240    sersic       0.396        4.3520000      -69.4710000        0.2579000   comment 
       7988       53.0680873      -27.8370442       21.6766784    sersic       1.378        4.3520000       -8.3510000        0.4605000   comment 
       7989       53.1462933      -27.8355260        1.3894437    sersic       0.989        1.7630000       82.9090000        0.3512000   comment 
       7992       53.1928052      -27.8352745        0.3095922    sersic       0.997        0.7710000        5.5680000        0.0609000   comment 
       7993       53.1763891      -27.8354631        2.2477522    sersic       1.746        0.6280000      -60.7130000        0.7947000   comment 
       7995       53.0760713      -27.8352726        0.6271545    sersic       0.728        1.9930000      -69.5070000        0.3125000   comment 
       7997       53.1463107      -27.8358266        6.3422971    sersic       1.524        1.5120000      -10.5360000        0.7771000   comment 
       7998       53.0580544      -27.8353073        1.2590912    sersic       0.945        2.4710000       54.9730000        0.3368000   comment 
       8001       53.0677669      -27.8353343        1.9348179    sersic       1.542        1.4790000      -87.4580000        0.2827000   comment 
       8002       53.0806581      -27.8352362        0.7765666    sersic       0.510        4.2930000      -21.9200000        0.1856000   comment 
       8003       53.1662392      -27.8352725        0.8508710    sersic       0.398        2.7050000       53.3510000        0.1284000   comment 
       8004       53.1606394      -27.8359023       12.0147747    sersic       1.217        6.7150000       65.9380000        0.3223000   comment 
       8005       53.1388528      -27.8353731        2.9390691    sersic       1.414        0.9900000       53.3280000        0.5993000   comment 
       8006       53.1745988      -27.8351782        0.5506575    sersic       0.381        1.4050000      -89.3160000        0.9727000   comment 
       8008       53.1767992      -27.8403460      474.8311954    sersic       1.883       11.8340000       11.5950000        0.7939000   comment 
       8009       53.1026702      -27.8356653        4.5468868    sersic       0.392        3.2540000       37.7140000        0.3922000   comment 
       8010       53.1430288      -27.8352368        1.0706137    sersic       0.354        2.2850000      -85.2630000        0.5250000   comment 
       8012       53.1469153      -27.8353283        6.4074254    sersic       0.424        3.4300000      -77.5280000        0.1868000   comment 
       8013       53.1147149      -27.8350849        0.5696772    sersic       1.327        0.6240000       88.3560000        0.0328000   comment 
       8015       53.1856345      -27.8351139        0.9408881    sersic       1.228        1.8490000      -12.1340000        0.2194000   comment 
       8016       53.1850304      -27.8350577        0.6672192    sersic       1.893        0.8710000       45.2920000        0.2423000   comment 
       8017       53.1864818      -27.8361155       18.2688046    sersic       1.090        5.0160000      -54.4370000        0.5458000   comment 
       8018       53.0599112      -27.8350735        0.5376197    sersic       1.201        1.4530000       76.7360000        0.5766000   comment 
       8020       53.1513222      -27.8351582        1.6331124    sersic       0.568        1.9150000      -39.6760000        0.2404000   comment 
       8022       53.0571032      -27.8352782        1.2602170    sersic       0.376        4.6230000      -31.0920000        0.1590000   comment 
       8023       53.1676456      -27.8349900        0.2811516    sersic       2.161        2.4870000       67.4280000        0.2116000   comment 
       8024       53.1412783      -27.8349996        0.4666504    sersic       3.211       12.8120000      -13.9870000        0.0063000   comment 
       8027       53.0865955      -27.8349634        0.5243014    sersic       1.751        2.2810000       56.6960000        0.0990000   comment 
       8028       53.0910891      -27.8350851        1.8343136    sersic       2.307        0.8270000       30.5010000        0.9077000   comment 
       8029       53.1830403      -27.8349443        1.7480900    sersic       0.916        8.0730000      -60.0640000        0.7724000   comment 
       8033       53.0640437      -27.8458281     1711.7650079    sersic       3.844        9.4680000        9.1950000        0.5830000   comment 
       8034       53.1760046      -27.8362568       23.5920573    sersic       1.347        4.3930000       40.9840000        0.2535000   comment 
       8037       53.1867935      -27.8349031        0.7596640    sersic       1.827        2.1820000      -86.5540000        0.1874000   comment 
       8038       53.1039863      -27.8355682       13.8885501    sersic       5.353        1.2320000       57.3850000        0.8756000   comment 
       8039       53.1421552      -27.8349039        0.5569570    sersic       1.044        2.7710000      -84.1970000        0.4235000   comment 
       8040       53.1554011      -27.8358149       22.3658785    sersic       0.711        4.4820000      -55.8730000        0.3598000   comment 
       8041       53.1049962      -27.8359365       45.0952056    sersic       2.943        1.1250000      -66.5250000        0.4487000   comment 
       8042       53.0686135      -27.8349162        1.1306680    sersic       0.713        1.1990000       83.8320000        0.4472000   comment 
       8043       53.1861987      -27.8353181        4.7066394    sersic       1.764        4.7580000      -59.6430000        0.3702000   comment 
       8046       53.1092177      -27.8357003       12.5718092    sersic       4.805        3.4970000      -59.0090000        0.8823000   comment 
       8048       53.1238630      -27.8347759        0.5608944    sersic       0.813        0.7090000      -21.9050000        0.8874000   comment 
       8049       53.1558743      -27.8348527        1.8043572    sersic       5.386        9.4900000      -51.8890000        0.5222000   comment 
       8050       53.0689371      -27.8349610        1.5549821    sersic       1.704        3.9500000      -26.0910000        0.3427000   comment 
       8051       53.0578853      -27.8347000        0.3493060    sersic       4.300        0.3380000      -87.0970000        0.0889000   comment 
       8052       53.1959091      -27.8347410        0.9023372    sersic       0.606        1.7220000      -55.3770000        0.2382000   comment 
       8053       53.0617261      -27.8352560        4.3401291    sersic       1.220       13.3970000      -58.9790000        0.3987000   comment 
       8054       53.0956252      -27.8350973        3.1716829    sersic       1.326        2.2530000       22.2570000        0.4571000   comment 
       8055       53.1643675      -27.8349328        1.2763269    sersic       3.996        1.9230000       37.6020000        0.3789000   comment 
       8056       53.0702040      -27.8354121       13.6431575    sersic       5.568        3.4960000      -70.8590000        0.8705000   comment 
       8057       53.1429707      -27.8347004        0.6148577    sersic       3.133        4.6920000      -67.9320000        0.2434000   comment 
       8058       53.1337152      -27.8347515        1.0667530    sersic       1.407        1.3180000      -38.5880000        0.6239000   comment 
       8059       53.0961651      -27.8346693        0.5166817    sersic       1.369        1.1990000      -27.9990000        0.7956000   comment 
       8060       53.1932813      -27.8346919        0.6675095    sersic       0.994        1.5330000      -11.2370000        0.3938000   comment 
       8061       53.1555465      -27.8346545        0.6210137    sersic       0.801        0.7330000      -42.7010000        0.6408000   comment 
       8062       53.0681144      -27.8349342        3.7789739    sersic       0.798        1.5520000       16.6540000        0.8342000   comment 
       8064       53.1866552      -27.8360049       16.7954958    sersic       1.054        5.5700000      -33.1230000        0.2735000   comment 
       8065       53.1013894      -27.8348870        2.2133043    sersic       2.497        0.6960000       -4.7710000        0.3754000   comment 
       8066       53.0901433      -27.8346244        0.5415622    sersic       0.711        2.0100000       21.7930000        0.4918000   comment 
       8067       53.1845597      -27.8360388       50.9284684    sersic       3.102        1.7060000       -8.6670000        0.8107000   comment 
       8069       53.1891429      -27.8351357        6.2335226    sersic       0.401        2.5390000       24.1460000        0.4440000   comment 
       8071       53.1853567      -27.8353361        4.9795995    sersic       0.463        3.6940000       -6.0200000        0.2575000   comment 
       8072       53.1848376      -27.8345411        0.3258188    sersic       1.385        1.3890000      -66.1810000        0.0821000   comment 
       8073       53.1462514      -27.8345480        0.4068081    sersic       3.870        0.2710000       16.2170000        0.0733000   comment 
       8074       53.1637792      -27.8345172        0.3341960    sersic       3.689        0.6180000      -68.4440000        0.0463000   comment 
       8076       53.0706278      -27.8356283        5.7605994    sersic       2.070        0.9610000       68.2450000        0.5810000   comment 
       8077       53.1485800      -27.8349330        7.6095751    sersic       0.583        5.9230000      -74.1710000        0.2733000   comment 
       8078       53.1324189      -27.8346032        2.2285453    sersic       2.474        1.0200000        8.5420000        0.7125000   comment 
       8080       53.1418136      -27.8360230       42.2616157    sersic       0.591        5.2120000       22.4630000        0.5161000   comment 
       8081       53.1057171      -27.8347989        1.9025204    sersic       1.119        2.0890000        6.4830000        0.3480000   comment 
       8083       53.1620608      -27.8344795        0.7451339    sersic       0.881        1.7400000       25.8630000        0.1905000   comment 
       8085       53.1048059      -27.8344707        0.4494683    sersic       5.074        6.9730000       89.9750000        0.7731000   comment 
       8086       53.0917243      -27.8345133        0.9125469    sersic       1.794        1.0930000       51.1490000        0.4135000   comment 
       8087       53.1353941      -27.8344759        1.0996315    sersic       1.394        4.7940000       64.7240000        0.4637000   comment 
       8091       53.1484349      -27.8345366        1.1244514    sersic       1.131        0.8120000       81.7790000        0.7525000   comment 
       8092       53.1260048      -27.8344406        0.5542586    sersic       5.399        3.8030000       -3.1110000        0.1400000   comment 
       8093       53.1805919      -27.8344295        0.9958050    sersic       0.480        2.0520000       -5.3040000        0.9225000   comment 
       8097       53.1181051      -27.8344303        0.5001189    sersic       1.140        4.1280000      -23.2510000        0.2527000   comment 
       8098       53.1160625      -27.8346903        2.2030330    sersic       4.370        2.9370000       30.1880000        0.3491000   comment 
       8100       53.1716790      -27.8345532        1.1771288    sersic       1.494        2.0500000        5.0290000        0.2504000   comment 
       8103       53.1224265      -27.8343295        0.1569887    sersic       0.934        0.2070000      -10.4150000        0.5386000   comment 
       8104       53.1665603      -27.8345336        2.1116262    sersic       1.135        2.7380000      -26.8080000        0.8486000   comment 
       8105       53.1409190      -27.8347675        9.4698470    sersic       2.006        2.9290000      -59.8350000        0.5173000   comment 
       8106       53.0630574      -27.8344402        2.3334220    sersic       0.392       19.2470000      -84.6770000        0.3734000   comment 
       8107       53.1265327      -27.8342907        0.6548845    sersic       1.157        1.6710000       60.9540000        0.3758000   comment 
       8108       53.1955767      -27.8345688        3.1278449    sersic       2.439        1.1150000      -42.0910000        0.5551000   comment 
       8110       53.0695551      -27.8357199       89.2395840     point       1.310        0.2120000       55.4430000        0.2843000   comment 
       8112       53.0909368      -27.8342685        0.5625035    sersic       1.254        1.0410000      -15.4530000        0.0306000   comment 
       8113       53.1440363      -27.8351127       10.7105278    sersic       1.472        2.6270000       81.4920000        0.7927000   comment 
       8114       53.1516342      -27.8346985        5.2045065    sersic       5.689       23.3380000      -45.7820000        0.2318000   comment 
       8115       53.1086950      -27.8347487        4.5933026    sersic       1.914        2.2080000       29.8090000        0.5710000   comment 
       8116       53.1901825      -27.8341749        0.9225778    sersic       3.954        1.0270000      -80.0630000        0.4671000   comment 
       8117       53.0838823      -27.8358436       58.1194941    sersic       0.533        5.7740000      -57.0770000        0.5758000   comment 
       8118       53.0735182      -27.8345553        6.5992528    sersic       0.728        3.2780000      -77.6970000        0.3612000   comment 
       8119       53.1651577      -27.8341787        1.2780301    sersic       0.527        2.1890000       13.0860000        0.5451000   comment 
       8122       53.1872973      -27.8348195       16.5378952    sersic       1.806        2.2460000      -69.0120000        0.6983000   comment 
       8123       53.1812395      -27.8342450        1.3534416    sersic       0.955        0.8120000      -64.7480000        0.5142000   comment 
       8124       53.1029522      -27.8347951        6.9677545    sersic       3.440        3.6170000       71.8090000        0.3377000   comment 
       8125       53.1972026      -27.8341433        0.3933719    sersic       1.132        0.7660000       54.3500000        0.4848000   comment 
       8126       53.1093311      -27.8348901       24.4531938    sersic       0.784        6.6490000       79.9350000        0.3282000   comment 
       8127       53.1920793      -27.8341210        0.6487488    sersic       0.552        1.4590000      -19.7010000        0.4210000   comment 
       8129       53.0580848      -27.8341498        0.7917674    sersic       0.434        0.9070000      -28.5450000        0.6518000   comment 
       8130       53.1121663      -27.8345809        4.8340977    sersic       1.784        2.2110000        0.1430000        0.4547000   comment 
       8131       53.1144973      -27.8343840        5.3278189    sersic       1.224        1.7190000      -62.7750000        0.6859000   comment 
       8133       53.0693637      -27.8341250        0.5766826    sersic       1.511        2.2070000       17.2620000        0.3792000   comment 
       8135       53.1612794      -27.8342094        1.8378228    sersic       0.855        2.2320000       70.9250000        0.3936000   comment 
       8136       53.1777549      -27.8341089        1.0857385    sersic       0.432        2.5010000      -62.4780000        0.3484000   comment 
       8138       53.1705282      -27.8341695        1.4261342    sersic       1.264        1.8890000       76.9070000        0.5768000   comment 
       8139       53.0933064      -27.8340427        0.9417503    sersic       2.457        1.5980000      -30.0900000        0.1792000   comment 
       8141       53.1518332      -27.8344631       12.7313613     point       1.952        0.1640000       86.5790000        0.1904000   comment 
       8143       53.0575817      -27.8339876        1.2194953    sersic       0.807        1.2410000      -86.0020000        0.6132000   comment 
       8144       53.1736324      -27.8346841       12.4260540    sersic       0.964        1.9670000       30.4220000        0.4017000   comment 
       8146       53.1279948      -27.8340276        1.4789401    sersic       1.362        4.8190000        1.1160000        0.5375000   comment 
       8147       53.1560526      -27.8341544        2.4442536    sersic       1.596        2.2650000      -61.2550000        0.4299000   comment 
       8148       53.1164631      -27.8339785        0.4208139    sersic       1.870        2.4950000       42.3510000        0.0932000   comment 
       8149       53.1329331      -27.8346052        6.5844312    sersic       0.647        3.4460000      -41.2210000        0.1966000   comment 
       8152       53.1207523      -27.8339604        0.7805554    sersic       2.362        0.3650000       61.3450000        0.1179000   comment 
       8153       53.0698764      -27.8354893       56.6392438    sersic       4.008        2.1090000       65.5280000        0.6467000   comment 
       8155       53.1403818      -27.8343006        1.8820512    sersic       0.919        4.2420000      -12.3750000        0.2508000   comment 
       8156       53.1019584      -27.8345649        4.0853315    sersic       2.795        1.2280000        0.3980000        0.6248000   comment 
       8158       53.0742122      -27.8346674        9.1273942    sersic       0.603        3.0570000       -2.5520000        0.3101000   comment 
       8159       53.1689098      -27.8342611        7.7436434    sersic       0.895        2.4500000       89.4840000        0.3182000   comment 
       8160       53.0863572      -27.8340047        1.1482887    sersic       2.049        2.6020000        9.8040000        0.3602000   comment 
       8161       53.1829440      -27.8342470        1.8086225    sersic       0.749        3.6050000       -3.9870000        0.3661000   comment 
       8162       53.1345228      -27.8339299        1.4442652    sersic       1.159        1.2650000       89.5200000        0.7189000   comment 
       8163       53.1124992      -27.8342250        3.2095945    sersic       0.989        1.4380000        5.4640000        0.4992000   comment 
       8164       53.0589652      -27.8338644        0.5117078    sersic       1.410        1.2820000      -69.4240000        0.8564000   comment 
       8166       53.0832602      -27.8347778       40.0955204    sersic       0.624        3.4280000      -64.6770000        0.5223000   comment 
       8169       53.1656294      -27.8338536        1.2468433    sersic       0.753        1.5840000      -34.3180000        0.2016000   comment 
       8170       53.1911777      -27.8338006        0.9681891    sersic       1.712        1.8900000      -62.9590000        0.6282000   comment 
       8171       53.1705072      -27.8349690       14.9432796    sersic       0.923        5.9190000      -29.5760000        0.3207000   comment 
       8173       53.1461486      -27.8340425        3.2348142    sersic       1.186        1.3920000      -41.1930000        0.5425000   comment 
       8174       53.0960519      -27.8339095        1.3189658    sersic       0.547        2.6680000      -32.3520000        0.6171000   comment 
       8175       53.1870050      -27.8342626        6.2535169    sersic       0.598        3.0910000       43.3590000        0.2488000   comment 
       8176       53.0914284      -27.8338750        1.2125519    sersic       1.995        1.0180000       29.0220000        0.7573000   comment 
       8177       53.1895530      -27.8339495        1.2484255    sersic       3.232        1.9360000       48.5260000        0.9790000   comment 
       8178       53.0742628      -27.8337447        0.7879235    sersic       1.590        1.2780000      -33.8310000        0.4292000   comment 
       8179       53.1900087      -27.8337602        0.7852193    sersic       0.383        0.8480000      -63.0220000        0.1066000   comment 
       8180       53.1579042      -27.8343076        3.8729015    sersic       0.692        4.1240000       41.5550000        0.2465000   comment 
       8181       53.1290756      -27.8337129        1.0743546    sersic       0.829        3.4410000      -42.8840000        0.5069000   comment 
       8184       53.1424244      -27.8341586        5.9182169    sersic       1.646        1.8940000      -50.1250000        0.7864000   comment 
       8186       53.1238444      -27.8340972        5.6561951    sersic       2.197        1.4220000        9.8310000        0.6643000   comment 
       8187       53.1816874      -27.8343966       14.6150773    sersic       1.167        2.2340000      -39.2530000        0.5493000   comment 
       8188       53.1202241      -27.8336965        0.9040046    sersic       0.344        2.2870000       26.8980000        0.4133000   comment 
       8194       53.1125862      -27.8339907        6.3340983    sersic       1.379        0.8630000      -40.1860000        0.3874000   comment 
       8195       53.0628949      -27.8340132        3.3570479    sersic       3.701       15.3530000      -30.4310000        0.5315000   comment 
       8197       53.1899105      -27.8335417        1.1397014    sersic       6.551        2.4440000       82.2590000        0.6269000   comment 
       8199       53.0994566      -27.8335340        0.7871936    sersic       1.096        2.4460000      -58.2970000        0.5455000   comment 
       8200       53.1449935      -27.8335332        0.3155265    sersic       0.646        0.6370000      -60.8930000        0.0920000   comment 
       8201       53.1823828      -27.8335139        0.5672196    sersic       5.266        1.1510000       56.4840000        0.9580000   comment 
       8202       53.1650237      -27.8338787        1.7882724    sersic       2.228        1.8270000        4.4050000        0.2247000   comment 
       8203       53.0901803      -27.8340106        4.4259685    sersic       1.343        2.7450000      -37.9540000        0.3202000   comment 
       8205       53.1440892      -27.8335012        0.4319295    sersic       1.591        0.7050000      -61.7740000        0.0838000   comment 
