         id               ra              dec             flux      type           n               re              phi            ratio     notes 
       7861       53.0931707      -27.8384195       20.0665525    sersic       0.773        8.7790000      -25.7340000        0.1530000   comment 
       7862       53.1872847      -27.8376992       12.0797282    sersic       1.486        4.4150000      -59.6060000        0.6273000   comment 
       7865       53.0838488      -27.8365137        0.5164791    sersic       0.200       14.7880000        9.4070000        0.5003000   comment 
       7866       53.0670521      -27.8364994        0.5172479    sersic       0.500        1.4840000       53.4830000        0.5839000   comment 
       7869       53.1479279      -27.8364906        0.3583697    sersic       1.595        0.1640000      -76.9540000        0.0552000   comment 
       7870       53.0625992      -27.8364482        0.2901107    sersic       1.181        0.7390000      -75.3240000        0.2018000   comment 
       7871       53.1245072      -27.8367222        2.1921587    sersic       0.807        1.3410000       -3.3170000        0.5135000   comment 
       7872       53.1832314      -27.8365037        0.7265533    sersic       3.589        5.0070000        6.3090000        0.1723000   comment 
       7873       53.1333573      -27.8364632        1.0592062    sersic       0.508        1.8490000       49.2340000        0.5829000   comment 
       7875       53.1851726      -27.8365067        0.5143505    sersic       8.000        1.0570000       71.8630000        0.1088000   comment 
       7876       53.0918790      -27.8364315        0.2898138    sersic       8.000        0.7090000       19.1630000        0.5702000   comment 
       7877       53.1527868      -27.8365411        0.9052896    sersic       1.167        2.5250000        4.7360000        0.2251000   comment 
       7878       53.1104883      -27.8369057        2.3667811    sersic       8.000        3.6410000      -16.9460000        0.2022000   comment 
       7879       53.1764169      -27.8365167        1.4963667    sersic       1.758        2.0920000       29.6430000        0.3283000   comment 
       7881       53.1534380      -27.8367095        1.9691710    sersic       3.016        2.7530000       -8.6240000        0.5854000   comment 
       7882       53.0647109      -27.8363602        0.2903806    sersic       3.936        0.2450000      -75.3160000        0.7223000   comment 
       7883       53.1000164      -27.8363796        0.3425252    sersic       3.669        0.1640000      -41.6780000        0.0431000   comment 
       7885       53.1639422      -27.8378710       39.6513150    sersic       2.052        3.8080000       41.0880000        0.2360000   comment 
       7887       53.1939135      -27.8363465        0.5855782    sersic       4.364        3.7740000      -84.2290000        0.3024000   comment 
       7888       53.1358397      -27.8370895       15.3620108    sersic       1.158        2.8760000       76.3110000        0.3418000   comment 
       7889       53.1657456      -27.8363916        1.0431777    sersic       0.200        6.3740000       22.3090000        0.0273000   comment 
       7890       53.0581348      -27.8363280        0.3366916    sersic       8.000        0.4350000        1.5190000        0.1056000   comment 
       7891       53.0566934      -27.8363232        0.2345135    sersic       8.000        0.1640000      -21.5270000        0.0510000   comment 
       7892       53.1398333      -27.8364590        1.0215135    sersic       2.229        1.3850000       42.8560000        0.9329000   comment 
       7893       53.1726489      -27.8368909        2.2717512    sersic       4.418        2.6030000      -46.6270000        0.4257000   comment 
       7895       53.0891065      -27.8364797        1.2777895    sersic       1.124        0.6720000       -6.4540000        0.4720000   comment 
       7896       53.1891459      -27.8362733        0.6971844    sersic       0.200        1.2340000      -61.2320000        0.6304000   comment 
       7897       53.1483003      -27.8368641        4.3738623    sersic       0.200        5.5010000      -61.2610000        0.3043000   comment 
       7898       53.0901875      -27.8365386        2.2628438    sersic       0.703        2.2100000       87.6070000        0.8219000   comment 
       7899       53.0689587      -27.8362721        0.5062340    sersic       0.746        0.3790000      -17.4380000        0.5335000   comment 
       7900       53.1721052      -27.8363192        1.1475391    sersic       0.200        1.4290000       26.7090000        0.3737000   comment 
       7901       53.1538666      -27.8365834        3.6725217    sersic       0.403        1.8520000       34.6270000        0.8259000   comment 
       7902       53.1912728      -27.8362164        0.4200464    sersic       3.221        1.1870000      -88.1580000        0.0500000   comment 
       7904       53.0917774      -27.8362218        1.3792369    sersic       0.954        2.8150000      -45.8050000        0.4149000   comment 
       7905       53.1354562      -27.8365501        2.5139835    sersic       1.013        1.5120000       77.1350000        0.5692000   comment 
       7907       53.1557205      -27.8371272       20.4939081    sersic       3.279        2.8230000      -52.7680000        0.5588000   comment 
       7909       53.1148961      -27.8365802        3.5408392    sersic       2.145        2.4280000       48.2530000        0.2905000   comment 
       7910       53.0922209      -27.8361590        1.0621944    sersic       5.715        2.5910000      -84.7980000        0.0570000   comment 
       7912       53.1949486      -27.8361458        0.5806585    sersic       0.436        1.1450000       48.1300000        0.0935000   comment 
       7913       53.0599832      -27.8361095        0.1979220    sersic       0.250        0.1640000      -83.0490000        0.4665000   comment 
       7914       53.1037489      -27.8360908        0.7863157    sersic       0.959        1.3260000       62.9730000        0.7110000   comment 
       7915       53.1816995      -27.8365476        4.3342490    sersic       1.583        1.7690000      -22.2110000        0.5389000   comment 
       7916       53.1736173      -27.8360951        0.3781036    sersic       0.244        2.7500000       83.6830000        0.4220000   comment 
       7918       53.0562911      -27.8361715        0.7966205    sersic       7.979        0.4430000       60.0600000        0.7755000   comment 
       7919       53.0648248      -27.8360741        0.4558045    sersic       1.119        3.1000000       55.2200000        0.2230000   comment 
       7920       53.1196541      -27.8362084        1.0233492    sersic       5.209        0.9700000       -4.9740000        0.4165000   comment 
       7921       53.1974519      -27.8360287        0.2239824    sersic       1.698        1.0280000      -79.0960000        0.4467000   comment 
       7922       53.1598092      -27.8370737       34.6072941     point       0.200        0.3770000      -84.9380000        0.7623000   comment 
       7924       53.0911487      -27.8359901        0.3855220    sersic       3.501        2.0450000       23.9470000        0.1477000   comment 
       7926       53.0943427      -27.8375637       52.3171976    sersic       0.768        4.4910000       46.4950000        0.5609000   comment 
       7929       53.0593886      -27.8360850        1.3533528    sersic       2.108        0.6540000       -1.1280000        0.5292000   comment 
       7930       53.1544836      -27.8365042        4.2023099    sersic       0.431        3.8020000       69.3340000        0.6445000   comment 
       7932       53.0920673      -27.8359036        0.8997551    sersic       2.516        1.3730000      -18.6040000        0.2887000   comment 
       7933       53.0572915      -27.8358717        0.7908916    sersic       0.200        0.4040000       18.9730000        0.9889000   comment 
       7934       53.1019314      -27.8358841        0.5451849    sersic       7.795        6.5040000       68.3990000        0.0130000   comment 
       7935       53.1656006      -27.8368275       12.5601084    sersic       0.864        2.5170000      -11.9940000        0.9306000   comment 
       7936       53.0630849      -27.8358819        0.4459316    sersic       0.200        2.4680000      -51.5640000        0.5705000   comment 
       7937       53.0568516      -27.8358384        0.6359799    sersic       2.415        0.8840000      -49.3170000        0.6174000   comment 
       7938       53.1248487      -27.8357906        0.3464999    sersic       2.236        1.7740000        8.0130000        0.3586000   comment 
       7940       53.0768114      -27.8357868        0.8364698    sersic       1.578        1.8240000      -85.2700000        0.6427000   comment 
       7942       53.0931636      -27.8359148        2.1086380    sersic       0.781        1.6520000       77.9660000        0.5976000   comment 
       7944       53.0707117      -27.8358699        1.8295655    sersic       1.267        1.3800000      -78.5640000        0.4296000   comment 
       7945       53.1139866      -27.8377629       65.8232443    sersic       0.395        6.2430000       27.4250000        0.7493000   comment 
       7946       53.1022845      -27.8361782        2.6800847    sersic       0.717        0.8760000       54.6690000        0.7138000   comment 
       7947       53.1532475      -27.8358822        1.7939312    sersic       0.200        1.9360000      -17.4480000        0.2719000   comment 
       7949       53.1142814      -27.8356729        0.7297878    sersic       0.797        2.9400000      -77.7500000        0.2368000   comment 
       7951       53.0632686      -27.8356148        0.6314748    sersic       1.767        0.6690000      -65.2610000        0.0750000   comment 
       7952       53.1894657      -27.8362306        2.5435728    sersic       1.793        3.0950000       22.7700000        0.2512000   comment 
       7953       53.1199676      -27.8359875        3.6054131    sersic       1.323        5.4230000      -64.2700000        0.5347000   comment 
       7954       53.1636618      -27.8355671        0.5242064    sersic       0.200        1.8850000       41.0540000        0.7946000   comment 
       7955       53.0639255      -27.8357435        1.1199750    sersic       1.299        1.4190000      -46.4870000        0.9929000   comment 
       7959       53.1455712      -27.8355506        0.4270008    sersic       4.447        0.2650000      -28.2890000        0.8138000   comment 
       7960       53.0869723      -27.8355377        0.1964479    sersic       0.200        1.1920000      -49.4240000        0.9276000   comment 
       7962       53.1339748      -27.8356609        2.2074289    sersic       1.439        1.8190000       65.3600000        0.4063000   comment 
       7964       53.1775619      -27.8356161        2.2917389    sersic       2.266        1.0030000       79.9650000        0.3972000   comment 
       7965       53.1851719      -27.8355739        1.9073777    sersic       1.181        2.6610000      -70.8740000        0.7225000   comment 
       7967       53.0782447      -27.8354697        0.3745351    sersic       7.561        0.1930000       23.2720000        0.0132000   comment 
       7971       53.1492125      -27.8362800        2.2028273    sersic       8.000        1.9450000      -28.9070000        0.4419000   comment 
       7972       53.1835126      -27.8355137        0.7768132    sersic       8.000        0.6370000      -34.3620000        0.0512000   comment 
       7973       53.1263989      -27.8356892        1.8828287    sersic       1.183        2.6680000       36.7590000        0.8759000   comment 
       7974       53.1596859      -27.8354565        0.4940321    sersic       0.602        1.6820000      -33.4080000        0.4113000   comment 
       7975       53.1269677      -27.8375010       75.7126939    sersic       3.809        3.2510000      -70.3150000        0.7141000   comment 
       7976       53.0729046      -27.8357605        3.3567105    sersic       0.200        3.5500000       86.6620000        0.4916000   comment 
       7979       53.1701030      -27.8354461        0.7690446    sersic       0.950        3.5750000        8.6560000        0.2066000   comment 
       7980       53.1849725      -27.8355684        2.4439595    sersic       1.359        2.4470000      -71.6530000        0.2863000   comment 
       7981       53.1567764      -27.8354315        0.5471919    sersic       0.606        1.7110000       65.7480000        0.9633000   comment 
       7983       53.1953736      -27.8354060        0.0955307    sersic       1.218        1.4900000       29.9350000        0.3876000   comment 
       7984       53.1231247      -27.8354209        0.3196510    sersic       1.927        0.8990000      -10.7240000        0.7634000   comment 
       7985       53.1885746      -27.8364447        4.9682074    sersic       0.540        5.6220000       30.8980000        0.4056000   comment 
       7986       53.1364447      -27.8356899        2.8916316    sersic       8.000        0.1640000       64.0000000        0.0500000   comment 
       7987       53.1807359      -27.8357261        2.0936605    sersic       0.266        4.4840000      -70.7040000        0.2323000   comment 
       7988       53.0680873      -27.8370442       12.1145717    sersic       1.298        4.3410000       -8.4680000        0.4866000   comment 
       7989       53.1462933      -27.8355260        0.7434274    sersic       3.168        1.5780000       80.3430000        0.0545000   comment 
       7992       53.1928052      -27.8352745        0.2416338    sersic       1.695        1.3930000      -29.9950000        0.4046000   comment 
       7993       53.1763891      -27.8354631        1.0840371    sersic       1.746        0.6280000      -60.7130000        0.7947000   comment 
       7995       53.0760713      -27.8352726        0.5841289    sersic       1.676        0.7350000      -79.6320000        0.0467000   comment 
       7997       53.1463107      -27.8358266        4.5403403    sersic       1.648        1.6930000      -13.9780000        0.6808000   comment 
       7998       53.0580544      -27.8353073        1.0934025    sersic       0.976        2.2960000       64.2370000        0.3979000   comment 
       8001       53.0677669      -27.8353343        1.8003269    sersic       1.563        1.1650000      -79.9520000        0.3168000   comment 
       8002       53.0806581      -27.8352362        0.4467875    sersic       0.510        4.2930000      -21.9200000        0.1856000   comment 
       8003       53.1662392      -27.8352725        0.9089688    sersic       0.312        2.6900000       51.4280000        0.0656000   comment 
       8004       53.1606394      -27.8359023        6.9678742    sersic       0.940        6.7790000       67.3260000        0.3032000   comment 
       8005       53.1388528      -27.8353731        3.5212820    sersic       2.285        0.8260000       20.6090000        0.0443000   comment 
       8006       53.1745988      -27.8351782        0.2670295    sersic       0.381        1.4050000      -89.3160000        0.9727000   comment 
       8008       53.1767992      -27.8403460      337.5886239    sersic       1.627       12.0840000       12.8460000        0.7905000   comment 
       8009       53.1026702      -27.8356653        3.1267612    sersic       0.635        3.1180000       31.1560000        0.3303000   comment 
       8010       53.1430288      -27.8352368        0.4317165    sersic       0.539        1.6730000      -88.6970000        0.7344000   comment 
       8012       53.1469153      -27.8353283        5.3827620    sersic       0.480        3.3630000      -76.3270000        0.2034000   comment 
       8013       53.1147149      -27.8350849        0.5616238    sersic       1.327        0.6240000       88.3560000        0.0328000   comment 
       8015       53.1856345      -27.8351139        0.7277261    sersic       1.232        2.4600000        5.5890000        0.6447000   comment 
       8016       53.1850304      -27.8350577        0.3638588    sersic       7.917        0.9860000       38.1420000        0.5273000   comment 
       8017       53.1864818      -27.8361155       16.0462038    sersic       1.216        5.0010000      -52.8210000        0.4975000   comment 
       8018       53.0599112      -27.8350735        0.4741773    sersic       1.423        1.8020000       26.4070000        0.8945000   comment 
       8020       53.1513222      -27.8351582        0.9175815    sersic       0.200        1.6940000      -32.5080000        0.2726000   comment 
       8021       53.0649803      -27.8349939        0.8238482    sersic       7.227        0.5590000      -10.0840000        0.2855000   comment 
       8022       53.0571032      -27.8352782        1.1141920    sersic       0.200        3.6870000      -31.7360000        0.1927000   comment 
       8023       53.1676456      -27.8349900        0.2270630    sersic       0.200        0.6940000      -79.4830000        0.9978000   comment 
       8024       53.1412783      -27.8349996        0.3345249    sersic       3.211       12.8120000      -13.9870000        0.0063000   comment 
       8027       53.0865955      -27.8349634        0.6016201    sersic       1.751        2.2810000       56.6960000        0.0990000   comment 
       8028       53.0910891      -27.8350851        1.1869911    sersic       2.179        1.1610000       33.8850000        0.6666000   comment 
       8029       53.1830403      -27.8349443        1.9277377    sersic       0.755        9.6330000      -74.6920000        0.6538000   comment 
       8033       53.0640437      -27.8458281     1094.2810496    sersic       3.738        9.9450000        9.4500000        0.5759000   comment 
       8034       53.1760046      -27.8362568       18.9996473    sersic       1.295        4.4810000       41.2340000        0.2438000   comment 
       8037       53.1867935      -27.8349031        0.5872556    sersic       2.778        0.4190000       77.7050000        0.0395000   comment 
       8038       53.1039863      -27.8355682        6.9865150    sersic       5.353        1.2320000       57.3850000        0.8756000   comment 
       8039       53.1421552      -27.8349039        0.3126833    sersic       1.044        2.7710000      -84.1970000        0.4235000   comment 
       8040       53.1554011      -27.8358149        9.6210803    sersic       0.431        4.6740000      -55.4050000        0.3522000   comment 
       8041       53.1049962      -27.8359365       15.1753608    sersic       3.291        1.1100000      -70.3670000        0.4744000   comment 
       8042       53.0686135      -27.8349162        0.6783292    sersic       0.228        0.9590000       88.7390000        0.4155000   comment 
       8043       53.1861987      -27.8353181        4.1767527    sersic       2.021        3.4300000      -58.5050000        0.4554000   comment 
       8046       53.1092177      -27.8357003        2.6020326    sersic       5.362        4.5700000      -87.5060000        0.8176000   comment 
       8048       53.1238630      -27.8347759        0.6026087    sersic       0.222        1.3390000       -5.4080000        0.3748000   comment 
       8049       53.1558743      -27.8348527        1.2210800    sersic       7.125       26.2250000      -55.7850000        0.3742000   comment 
       8050       53.0689371      -27.8349610        1.3130079    sersic       3.200        6.5820000      -30.4080000        0.2793000   comment 
       8051       53.0578853      -27.8347000        0.2135643    sersic       5.180        0.7740000      -20.3980000        0.0440000   comment 
       8052       53.1959091      -27.8347410        0.6296135    sersic       0.818        2.3050000      -63.0710000        0.1334000   comment 
       8053       53.0617261      -27.8352560        4.2784814    sersic       1.808       17.5430000      -55.7290000        0.3648000   comment 
       8054       53.0956252      -27.8350973        2.6351659    sersic       3.232        3.8960000       21.0790000        0.3481000   comment 
       8055       53.1643675      -27.8349328        0.7334867    sersic       3.088        2.1980000       38.7730000        0.2263000   comment 
       8056       53.0702040      -27.8354121        9.6116480    sersic       3.326        2.0140000      -40.3770000        0.7926000   comment 
       8057       53.1429707      -27.8347004        0.4477679    sersic       0.200        1.2700000       76.0120000        0.8124000   comment 
       8058       53.1337152      -27.8347515        0.6558932    sersic       1.657        1.1350000        3.9170000        0.9785000   comment 
       8059       53.0961651      -27.8346693        0.2916507    sersic       0.200        1.5570000       85.0610000        0.7542000   comment 
       8060       53.1932813      -27.8346919        0.5500413    sersic       1.059        0.9160000        1.9920000        0.2086000   comment 
       8061       53.1555465      -27.8346545        0.4785764    sersic       0.801        0.7330000      -42.7010000        0.6408000   comment 
       8062       53.0681144      -27.8349342        3.6386484    sersic       0.512        1.6010000       13.2890000        0.7253000   comment 
       8063       53.0997500      -27.8346377        0.2650582    sersic       0.200        1.6680000      -60.8600000        0.4873000   comment 
       8064       53.1866552      -27.8360049       10.4984759    sersic       0.905        5.8280000      -33.3940000        0.2679000   comment 
       8065       53.1013894      -27.8348870        1.4206034    sersic       2.497        0.6960000       -4.7710000        0.3754000   comment 
       8066       53.0901433      -27.8346244        0.4715362    sersic       2.498        1.3610000      -54.9220000        0.8246000   comment 
       8067       53.1845597      -27.8360388       19.3685493    sersic       3.398        1.7950000       -5.3350000        0.7176000   comment 
       8069       53.1891429      -27.8351357        2.6241856    sersic       0.301        2.3850000       28.9290000        0.3718000   comment 
       8071       53.1853567      -27.8353361        2.7983492    sersic       0.463        3.6940000       -6.0200000        0.2575000   comment 
       8072       53.1848376      -27.8345411        0.2317595    sersic       0.691        2.6610000      -62.8100000        0.1211000   comment 
       8073       53.1462514      -27.8345480        0.3930164    sersic       0.206        0.1640000      -70.0380000        0.5785000   comment 
       8074       53.1637792      -27.8345172        0.3347701    sersic       3.689        0.6180000      -68.4440000        0.0463000   comment 
       8076       53.0706278      -27.8356283        5.8226430    sersic       2.070        0.9610000       68.2450000        0.5810000   comment 
       8077       53.1485800      -27.8349330        7.8973530    sersic       0.647        5.7470000      -74.9920000        0.2714000   comment 
       8078       53.1324189      -27.8346032        2.4746798    sersic       0.940        0.9330000       22.5140000        0.7735000   comment 
       8080       53.1418136      -27.8360230       36.8380645    sersic       0.524        5.1490000       23.0710000        0.5273000   comment 
       8081       53.1057171      -27.8347989        1.1358210    sersic       4.820        4.5500000       10.5960000        0.2520000   comment 
       8083       53.1620608      -27.8344795        0.5534414    sersic       0.881        1.7400000       25.8630000        0.1905000   comment 
       8085       53.1048059      -27.8344707        0.2536487    sersic       0.200        1.2300000      -67.9860000        0.0420000   comment 
       8086       53.0917243      -27.8345133        0.8419601    sersic       1.794        1.0930000       51.1490000        0.4135000   comment 
       8087       53.1353941      -27.8344759        0.7008381    sersic       1.133        3.9950000       58.5170000        0.6649000   comment 
       8091       53.1484349      -27.8345366        0.9996882    sersic       1.041        0.8430000        2.0570000        0.8189000   comment 
       8092       53.1260048      -27.8344406        0.4301754    sersic       0.200        1.4600000       -6.9390000        0.2756000   comment 
       8093       53.1805919      -27.8344295        0.5912683    sersic       0.315        2.4870000       -5.1520000        0.5775000   comment 
       8097       53.1181051      -27.8344303        0.5813475    sersic       8.000       50.9430000      -22.6790000        0.1836000   comment 
       8098       53.1160625      -27.8346903        1.4276800    sersic       6.409        7.0100000       33.2590000        0.3297000   comment 
       8100       53.1716790      -27.8345532        0.6052129    sersic       1.016        1.7760000        7.7000000        0.3054000   comment 
       8103       53.1224265      -27.8343295        0.1298787    sersic       0.200        1.1310000        0.9680000        0.1567000   comment 
       8104       53.1665603      -27.8345336        1.6071746    sersic       1.293        2.6880000       46.9700000        0.8891000   comment 
       8105       53.1409190      -27.8347675        4.5563164    sersic       1.860        2.7590000      -57.2960000        0.5115000   comment 
       8106       53.0630574      -27.8344402        2.5788181    sersic       0.200       52.0170000       23.2830000        0.0835000   comment 
       8107       53.1265327      -27.8342907        0.7191084    sersic       0.201        1.3980000       32.2790000        0.4868000   comment 
       8108       53.1955767      -27.8345688        3.5002931    sersic       1.907        1.0170000      -41.2940000        0.5058000   comment 
       8110       53.0695551      -27.8357199       34.8641146     point       1.310        0.2120000       55.4430000        0.2843000   comment 
       8112       53.0909368      -27.8342685        0.7011295    sersic       0.453        0.6550000       15.2140000        0.6701000   comment 
       8113       53.1440363      -27.8351127        7.4031910    sersic       1.492        2.6760000       88.3260000        0.8574000   comment 
       8114       53.1516342      -27.8346985        2.6812335    sersic       8.000        0.8570000       21.6230000        0.0951000   comment 
       8115       53.1086950      -27.8347487        2.4048379    sersic       1.593        2.1330000       28.0170000        0.4800000   comment 
       8116       53.1901825      -27.8341749        0.8256839    sersic       3.954        1.0270000      -80.0630000        0.4671000   comment 
       8117       53.0838823      -27.8358436       54.0250153    sersic       0.532        5.7350000      -56.7430000        0.5927000   comment 
       8118       53.0735182      -27.8345553        3.0204736    sersic       5.260        2.5940000      -79.8160000        0.3480000   comment 
       8119       53.1651577      -27.8341787        1.6351552    sersic       0.341        2.0930000       24.5280000        0.7168000   comment 
       8122       53.1872973      -27.8348195       11.1250355    sersic       1.915        2.1430000      -62.2930000        0.7166000   comment 
       8123       53.1812395      -27.8342450        0.7773036    sersic       0.200        0.8210000      -29.9400000        0.7101000   comment 
       8124       53.1029522      -27.8347951        4.1541482    sersic       3.078        2.9250000       70.8610000        0.2837000   comment 
       8125       53.1972026      -27.8341433        0.2732759    sersic       8.000        2.9220000      -37.8520000        0.3514000   comment 
       8126       53.1093311      -27.8348901        9.2020741    sersic       0.938        7.5890000       79.1460000        0.3049000   comment 
       8127       53.1920793      -27.8341210        0.5801310    sersic       0.552        1.4590000      -19.7010000        0.4210000   comment 
       8129       53.0580848      -27.8341498        0.5143461    sersic       0.268        1.7950000      -80.6230000        0.0625000   comment 
       8130       53.1121663      -27.8345809        4.5488581    sersic       1.197        2.1350000        1.2080000        0.4569000   comment 
       8131       53.1144973      -27.8343840        4.9373608    sersic       1.015        1.6300000      -62.5850000        0.6560000   comment 
       8133       53.0693637      -27.8341250        0.7570677    sersic       0.200        0.9070000       20.9140000        0.7384000   comment 
       8135       53.1612794      -27.8342094        1.6496691    sersic       0.877        2.4760000       70.7040000        0.3358000   comment 
       8136       53.1777549      -27.8341089        0.6304181    sersic       0.439        1.9500000      -56.1150000        0.7225000   comment 
       8138       53.1705282      -27.8341695        1.2956614    sersic       1.158        1.6720000      -73.1640000        0.9578000   comment 
       8139       53.0933064      -27.8340427        0.6314113    sersic       8.000        9.0980000      -37.9890000        0.4910000   comment 
       8141       53.1518332      -27.8344631        8.8180885     point       0.200        0.4800000      -25.1780000        0.5700000   comment 
       8142       53.1114244      -27.8340149        0.7295579    sersic       0.264      196.2470000      -40.5970000        0.0083000   comment 
       8143       53.0575817      -27.8339876        0.8102759    sersic       0.807        1.2410000      -86.0020000        0.6132000   comment 
       8144       53.1736324      -27.8346841       11.1848769    sersic       0.933        2.0440000       31.8280000        0.3613000   comment 
       8146       53.1279948      -27.8340276        1.7378199    sersic       1.116        6.0580000       16.7710000        0.3210000   comment 
       8147       53.1560526      -27.8341544        1.8679046    sersic       2.228        2.3390000      -59.7920000        0.4660000   comment 
       8148       53.1164631      -27.8339785        0.2899409    sersic       8.000        2.4100000      -51.0860000        0.2628000   comment 
       8149       53.1329331      -27.8346052        3.7390469    sersic       0.517        3.5970000      -41.6650000        0.2251000   comment 
       8152       53.1207523      -27.8339604        0.5757139    sersic       2.362        0.3650000       61.3450000        0.1179000   comment 
       8153       53.0698764      -27.8354893       31.0684917    sersic       4.629        2.5750000       61.5350000        0.6252000   comment 
       8155       53.1403818      -27.8343006        1.1855455    sersic       0.246        4.2550000       -9.1880000        0.2071000   comment 
       8156       53.1019584      -27.8345649        0.7910320    sersic       7.566        4.0330000      -13.1870000        0.6213000   comment 
       8157       53.0573642      -27.8338976        1.0430143    sersic       8.000       53.3920000      -61.9090000        0.1575000   comment 
       8158       53.0742122      -27.8346674        5.2049957    sersic       0.521        3.1030000       -2.7030000        0.3185000   comment 
       8159       53.1689098      -27.8342611        4.8409628    sersic       0.924        2.4060000       87.9710000        0.3316000   comment 
       8160       53.0863572      -27.8340047        0.8810714    sersic       1.280        1.5900000       -5.1860000        0.4032000   comment 
       8161       53.1829440      -27.8342470        1.1506845    sersic       0.673        3.8440000        0.3000000        0.3051000   comment 
       8162       53.1345228      -27.8339299        1.0413070    sersic       1.709        1.6980000      -63.3900000        0.6044000   comment 
       8163       53.1124992      -27.8342250        3.3589777    sersic       1.385        1.5630000        6.4740000        0.5145000   comment 
       8164       53.0589652      -27.8338644        0.1779827    sersic       1.106        1.2390000       25.4970000        0.7828000   comment 
       8166       53.0832602      -27.8347778       24.3407123    sersic       0.605        3.5010000      -63.4470000        0.5392000   comment 
       8169       53.1656294      -27.8338536        0.9317570    sersic       1.580        1.5180000      -45.7440000        0.3461000   comment 
       8170       53.1911777      -27.8338006        0.9412953    sersic       6.383        2.2790000      -29.0380000        0.9483000   comment 
       8171       53.1705072      -27.8349690       12.8573712    sersic       1.177        5.6810000      -30.4380000        0.3312000   comment 
       8172       53.1746814      -27.8337906        0.3535840    sersic       8.000       13.0380000      -48.1880000        0.5439000   comment 
       8173       53.1461486      -27.8340425        1.4616021    sersic       1.037        1.3530000      -36.6380000        0.6112000   comment 
       8174       53.0960519      -27.8339095        0.8782243    sersic       0.425        2.3760000        9.7010000        0.7358000   comment 
       8175       53.1870050      -27.8342626        4.3369142    sersic       0.598        3.0910000       43.3590000        0.2488000   comment 
       8176       53.0914284      -27.8338750        0.6907044    sersic       2.479        0.9340000      -33.4750000        0.7324000   comment 
       8177       53.1895530      -27.8339495        0.3861600    sersic       0.778        1.2370000       56.0180000        0.5693000   comment 
       8178       53.0742628      -27.8337447        0.7523212    sersic       2.192        1.4720000      -17.0450000        0.3471000   comment 
       8179       53.1900087      -27.8337602        0.4450838    sersic       0.200        0.6480000      -46.0820000        0.3630000   comment 
       8180       53.1579042      -27.8343076        3.2219099    sersic       0.822        5.2600000       40.1560000        0.2046000   comment 
       8181       53.1290756      -27.8337129        0.5703417    sersic       0.829        3.4410000      -42.8840000        0.5069000   comment 
       8184       53.1424244      -27.8341586        2.7405187    sersic       1.619        1.7410000      -55.1970000        0.8099000   comment 
       8186       53.1238444      -27.8340972        3.4425184    sersic       1.514        1.2460000       15.5980000        0.6890000   comment 
       8187       53.1816874      -27.8343966       12.8402758    sersic       0.983        2.2030000      -35.7170000        0.5314000   comment 
       8188       53.1202241      -27.8336965        0.8778879    sersic       0.344        2.2870000       26.8980000        0.4133000   comment 
       8189       53.0799584      -27.8336262        0.5183888    sersic       0.200        1.5230000       63.8010000        0.6699000   comment 
       8194       53.1125862      -27.8339907        7.3702223    sersic       1.829        0.8180000      -39.1090000        0.4942000   comment 
       8195       53.0628949      -27.8340132        3.6058360    sersic       3.545        3.2020000       -5.4870000        0.4464000   comment 
       8197       53.1899105      -27.8335417        0.7563926    sersic       6.063        0.7040000      -53.3610000        0.6964000   comment 
       8199       53.0994566      -27.8335340        0.6913426    sersic       1.958        4.3710000      -77.4430000        0.2578000   comment 
       8200       53.1449935      -27.8335332        0.3203118    sersic       0.265        0.6290000       41.3300000        0.6544000   comment 
       8201       53.1823828      -27.8335139        0.6116379    sersic       8.000       23.5700000       57.5720000        0.4341000   comment 
       8202       53.1650237      -27.8338787        1.8375345    sersic       4.844        2.6960000        5.7110000        0.2142000   comment 
       8203       53.0901803      -27.8340106        4.3001327    sersic       1.201        2.6860000      -37.1100000        0.3358000   comment 
       8205       53.1440892      -27.8335012        0.2579449    sersic       6.873        0.2320000      -42.7250000        0.0435000   comment 
       8206       53.1435897      -27.8347056       11.1675600    sersic       0.880        3.6190000      -46.1140000        0.3980000   comment 
       8207       53.1945008      -27.8339213        3.2812301    sersic       0.223        2.6140000      -33.1690000        0.4858000   comment 
       8208       53.1372150      -27.8334742        0.5091443    sersic       0.200        2.0080000      -38.8310000        0.1784000   comment 
       8209       53.1075897      -27.8335491        1.0522327    sersic       2.221        0.8360000       50.3390000        0.3069000   comment 
       8210       53.0705596      -27.8338648        1.1630747    sersic       0.440        3.3130000      -14.5030000        0.2469000   comment 
       8211       53.1698723      -27.8340916        6.9520118    sersic       0.200        4.0650000      -30.7290000        0.3487000   comment 
       8213       53.0881224      -27.8334521        0.2113926    sersic       1.327        4.4330000      -83.2900000        0.5356000   comment 
       8214       53.1333356      -27.8334999        0.8111946    sersic       8.000        0.4220000      -88.5660000        0.0532000   comment 
       8215       53.1227794      -27.8334531        0.5969949    sersic       3.208        4.9190000       -2.2010000        0.6569000   comment 
       8216       53.1271304      -27.8345628        6.0401030    sersic       2.273        3.1870000       59.1000000        0.5016000   comment 
       8217       53.0705879      -27.8344667       12.0687010    sersic       0.200        3.8670000       12.4570000        0.3734000   comment 
       8218       53.0596716      -27.8334160        0.3493413    sersic       2.740        1.0550000       45.6940000        0.4482000   comment 
