         id               ra              dec             flux      type           n               re              phi            ratio     notes 
       8769       53.1159167      -27.8289332        0.7521921    sersic       0.626        0.9960000       34.3940000        0.5502000   comment 
       8771       53.0724556      -27.8290468        1.9032162    sersic       0.460        2.7050000       77.6760000        0.7640000   comment 
       8772       53.0715106      -27.8300133       36.6600853    sersic       0.926        3.1350000      -10.6540000        0.5971000   comment 
       8773       53.1795745      -27.8288563        0.2726137    sersic       0.912        0.6730000       54.4770000        0.6704000   comment 
       8775       53.1908621      -27.8288328        0.4437474    sersic       1.964        0.4240000        6.1940000        0.0546000   comment 
       8776       53.1509840      -27.8288430        0.5914085    sersic       3.912        1.8260000      -21.9530000        0.0485000   comment 
       8778       53.0610356      -27.8288910        0.8689611    sersic       0.594        3.7170000       76.4980000        0.3243000   comment 
       8781       53.1413059      -27.8288145        1.7327902    sersic       0.572        3.8160000      -73.7010000        0.1635000   comment 
       8782       53.1834391      -27.8287597        0.9072801    sersic       0.809        2.4330000       71.5730000        0.4304000   comment 
       8784       53.1402693      -27.8287415        0.4956719    sersic       3.730        0.2810000      -20.7520000        0.5414000   comment 
       8787       53.1935532      -27.8287091        0.3182123    sersic       1.593        0.3310000      -10.3890000        0.0671000   comment 
       8789       53.0656555      -27.8305453       42.2255737    sersic       1.764        3.7370000      -33.3520000        0.4154000   comment 
       8790       53.1071972      -27.8286941        1.5039055    sersic       2.527        5.0830000       78.7350000        0.3198000   comment 
       8792       53.0610323      -27.8287120        0.7684393    sersic       0.790        2.2590000      -19.9700000        0.3196000   comment 
       8793       53.1617572      -27.8322951      789.4280322    sersic       1.387        6.8310000       80.2230000        0.3147000   comment 
       8794       53.1883130      -27.8293422       18.8222363    sersic       1.047        2.8900000       75.8680000        0.4738000   comment 
       8795       53.0706716      -27.8287737        1.2897594    sersic       0.469        1.9320000       29.4180000        0.2671000   comment 
       8799       53.1235104      -27.8293034       15.2110787    sersic       0.776        3.3260000       60.8580000        0.3087000   comment 
       8800       53.0619672      -27.8286082        0.2985483    sersic       0.405        0.7640000      -29.7320000        0.5793000   comment 
       8801       53.1177705      -27.8304661      125.8852637    sersic       2.360        4.6370000      -63.5460000        0.4783000   comment 
       8803       53.0739170      -27.8285819        2.4171070    sersic       3.040       28.1300000      -67.1980000        0.1525000   comment 
       8804       53.0960767      -27.8286432        1.4932483    sersic       0.512        4.6440000      -71.3120000        0.1818000   comment 
       8806       53.0705987      -27.8285667        0.4818344    sersic       1.016        1.2110000      -75.7410000        0.1321000   comment 
       8807       53.1454982      -27.8285737        0.8785057    sersic       1.439        0.6650000      -41.6580000        0.0504000   comment 
       8808       53.1786338      -27.8285530        0.4334096    sersic       0.444        1.7510000      -45.8600000        0.0413000   comment 
       8809       53.0833766      -27.8286786        1.6636808    sersic       3.185        1.6050000       71.7750000        0.6795000   comment 
       8811       53.1034524      -27.8285520        0.6180279    sersic       4.973        0.8550000       16.6680000        0.8816000   comment 
       8812       53.0652503      -27.8286307        1.9658823    sersic       0.419        1.3310000      -82.2260000        0.6169000   comment 
       8813       53.1551308      -27.8285588        1.1656408    sersic       0.430        2.7020000       57.5050000        0.2079000   comment 
       8816       53.0599678      -27.8288869        4.0515788    sersic       7.024       13.6820000      -65.3430000        0.3704000   comment 
       8817       53.0686949      -27.8292534       24.0679482    sersic       0.722        4.5460000      -88.3200000        0.3359000   comment 
       8818       53.1049036      -27.8284631        0.3249118    sersic       0.657        1.0980000      -83.5350000        0.5058000   comment 
       8821       53.1890405      -27.8286325        3.5555739    sersic       2.505        2.0520000      -76.3900000        0.4643000   comment 
       8823       53.1643798      -27.8286004        2.0768838    sersic       2.882        0.6280000      -43.6390000        0.0496000   comment 
       8824       53.0846528      -27.8284237        0.6649387    sersic       0.326        1.1240000        1.5850000        0.3421000   comment 
       8825       53.0927096      -27.8284022        0.4352007    sersic       1.440        1.2060000       48.7980000        0.6847000   comment 
       8826       53.1323854      -27.8293223       14.0514897    sersic       1.024        6.4550000      -22.4790000        0.4289000   comment 
       8828       53.1714407      -27.8303968       29.6431831    sersic       0.865        6.2520000        0.5380000        0.5374000   comment 
       8830       53.0793968      -27.8283567        0.5943514    sersic       2.625        0.6590000       -1.1830000        0.7794000   comment 
       8835       53.1162826      -27.8283286        0.3610483    sersic       0.909        1.6140000      -73.5010000        0.1596000   comment 
       8837       53.1089960      -27.8295750       35.9245757    sersic       2.664        1.5600000      -17.3990000        0.6536000   comment 
       8838       53.0719672      -27.8282981        0.3782980    sersic       3.254        9.6400000      -13.5750000        0.0757000   comment 
       8839       53.0603858      -27.8292311        9.2497794    sersic       0.577        3.5970000       -5.4130000        0.2989000   comment 
       8841       53.0758741      -27.8285120        3.0396896    sersic       1.639        0.7830000       49.1740000        0.7195000   comment 
       8843       53.0598207      -27.8282984        0.8098830    sersic       2.482        0.6790000      -49.4170000        0.4661000   comment 
       8844       53.1488547      -27.8288359        6.7488124    sersic       6.517       45.8860000       45.2990000        0.4197000   comment 
       8845       53.1965864      -27.8283490        3.0237133    sersic       2.269       12.7310000       26.0090000        0.7499000   comment 
       8847       53.0939566      -27.8305113      143.9121857    sersic       4.526        4.3780000      -55.7260000        0.2697000   comment 
       8848       53.0929776      -27.8281307        0.7236753    sersic       1.279        1.6720000      -54.7970000        0.4920000   comment 
       8850       53.1262601      -27.8291158        9.8416443    sersic       1.226        5.4630000      -13.5660000        0.6887000   comment 
       8851       53.0577001      -27.8281469        1.1210346    sersic       0.760        0.7960000       84.1330000        0.0263000   comment 
       8852       53.1707079      -27.8281039        0.3983185    sersic       2.195        0.4280000       65.3270000        0.0525000   comment 
       8854       53.1492895      -27.8280705        0.4235348    sersic       1.026        2.5720000       48.3050000        0.1956000   comment 
       8855       53.0743532      -27.8280664        0.5544011    sersic       1.499        2.0700000       88.9360000        0.5666000   comment 
       8856       53.1035031      -27.8280595        0.2204118    sersic       4.529        2.5100000       31.7100000        0.1110000   comment 
       8858       53.0782873      -27.8280197        0.5552940    sersic       2.601        1.7230000       87.2000000        0.0912000   comment 
       8859       53.0869221      -27.8281908        1.7033550    sersic       1.085        1.7800000       61.0440000        0.5914000   comment 
       8860       53.1778518      -27.8279969        1.0067922    sersic       3.728        1.6300000       70.5630000        0.6546000   comment 
       8861       53.1763397      -27.8306431      314.3321997    sersic       3.829        8.4850000       67.5700000        0.5413000   comment 
       8863       53.1570991      -27.8283186        8.8989402    sersic       2.708        0.7020000      -75.7280000        0.6448000   comment 
       8865       53.1801828      -27.8295054        7.3328598    sersic       0.860        7.4500000       16.5130000        0.4005000   comment 
       8866       53.0866258      -27.8281402        1.2955025    sersic       0.893        2.0950000      -16.9310000        0.2581000   comment 
       8867       53.1000952      -27.8279538        0.6680693    sersic       1.186        1.6350000      -31.0820000        0.7887000   comment 
       8868       53.0755130      -27.8283140       10.8184869    sersic       2.777        1.3530000      -86.6660000        0.4841000   comment 
       8869       53.1234402      -27.8282107        6.9134635    sersic       4.492        1.3440000      -89.1540000        0.7814000   comment 
       8870       53.0658757      -27.8279412        1.1557060    sersic       2.015        0.6210000      -73.5340000        0.9900000   comment 
       8871       53.1453454      -27.8279567        0.8650167    sersic       1.499        2.3440000        5.9330000        0.6583000   comment 
       8872       53.1781627      -27.8283222        5.7304970    sersic       1.549        2.1960000      -89.3720000        0.7420000   comment 
       8873       53.1250249      -27.8279651        0.9591577    sersic       1.013        1.4390000       41.2220000        0.8354000   comment 
       8874       53.0787007      -27.8282639        9.9094564    sersic       3.068        3.4520000      -87.5100000        0.2664000   comment 
       8876       53.1860796      -27.8282760        8.3784712    sersic       2.074        1.9100000      -60.2580000        0.5595000   comment 
       8877       53.1916373      -27.8283389        6.2950507    sersic       2.745        1.5920000      -88.6500000        0.6297000   comment 
       8878       53.1441212      -27.8280803        5.9435809    sersic       2.206        1.8820000      -74.0600000        0.2445000   comment 
       8879       53.1123263      -27.8278337        0.4994323    sersic       0.608        1.9800000      -47.1730000        0.7850000   comment 
       8880       53.1891048      -27.8278178        0.8063239    sersic       0.747        1.0090000       86.5780000        0.9005000   comment 
       8881       53.0572820      -27.8280905        3.9510319    sersic       1.448        4.3030000       82.6800000        0.4495000   comment 
       8883       53.1276017      -27.8279593        2.4173778    sersic       1.405        1.3670000      -18.5350000        0.4490000   comment 
       8884       53.1970699      -27.8278566        1.4518761    sersic       1.040        2.1570000      -12.3110000        0.4073000   comment 
       8885       53.0701963      -27.8277802        1.0597327    sersic       0.766        0.8540000       87.6340000        0.7600000   comment 
       8886       53.1719658      -27.8279451        2.2070432    sersic       2.253        4.9240000       67.7480000        0.5350000   comment 
       8887       53.0924381      -27.8277237        1.2333622    sersic       0.463        3.3500000       71.3040000        0.1868000   comment 
       8889       53.0800713      -27.8278192        1.1332146    sersic       1.016        1.4670000       10.5350000        0.7550000   comment 
       8890       53.1754441      -27.8277214        0.6973478    sersic       0.445        1.6710000      -49.8800000        0.2214000   comment 
       8891       53.0869624      -27.8278759        1.6801029    sersic       0.925        1.5480000      -52.5200000        0.8592000   comment 
       8894       53.0810060      -27.8279547        4.1435628    sersic       0.488        1.2120000       85.3880000        0.4508000   comment 
       8895       53.1314321      -27.8276820        0.5131375    sersic       0.300        0.4550000      -22.9820000        0.8624000   comment 
       8897       53.1404542      -27.8280675        3.3384202    sersic       0.337        3.0240000       67.9360000        0.8012000   comment 
       8899       53.1234789      -27.8276549        0.6161360    sersic       4.579        2.3310000       28.3590000        0.0409000   comment 
       8900       53.1174029      -27.8276555        0.4510821    sersic       1.770        0.6910000       -3.4400000        0.2972000   comment 
       8901       53.0588484      -27.8284187       25.1742603    sersic       0.663        2.8280000      -46.2910000        0.2987000   comment 
       8902       53.1925208      -27.8286218       17.2059777    sersic       1.278        3.2080000      -50.7280000        0.7708000   comment 
       8903       53.1181904      -27.8280664        2.2070508    sersic       0.520        4.1950000       37.2210000        0.1542000   comment 
       8906       53.1778272      -27.8276806        1.6775787    sersic       1.292        0.8490000        0.9960000        0.4025000   comment 
       8907       53.1545774      -27.8280460       16.1129843    sersic       0.370        4.2160000      -84.3970000        0.3116000   comment 
       8909       53.1583748      -27.8275780        0.4535883    sersic       0.558        2.1370000      -20.6950000        0.4035000   comment 
       8911       53.1857384      -27.8276375        1.6919608    sersic       0.321        7.7470000      -75.8560000        0.3177000   comment 
       8912       53.1840313      -27.8275492        0.6156562    sersic       1.072        1.4130000      -70.5040000        0.2040000   comment 
       8914       53.0707197      -27.8278459        4.7419599    sersic       0.313        2.5600000      -58.2570000        0.5930000   comment 
       8915       53.0658820      -27.8276347        1.3227691    sersic       1.509        4.2440000      -33.3540000        0.7753000   comment 
       8916       53.1779859      -27.8274784        0.6673925    sersic       5.462       23.6550000       16.8840000        0.8725000   comment 
       8918       53.1319433      -27.8275567        1.7918410    sersic       2.195        1.2820000       68.7660000        0.4637000   comment 
       8919       53.1009184      -27.8275088        0.9135830    sersic       6.132        0.9740000      -79.5060000        0.9909000   comment 
       8920       53.0575161      -27.8274254        0.6859826    sersic       1.151        1.0520000      -73.6200000        0.3006000   comment 
       8921       53.1627270      -27.8274479        0.2648709    sersic       1.065        0.8310000      -86.3840000        0.0794000   comment 
       8922       53.1024615      -27.8274553        0.7632628    sersic       2.752        0.7380000       41.9160000        0.0337000   comment 
       8923       53.1428439      -27.8278901        4.2948212    sersic       2.834        1.8990000      -64.6440000        0.5339000   comment 
       8924       53.1896330      -27.8274211        0.6577291    sersic       2.423        0.8280000      -51.8100000        0.3084000   comment 
       8928       53.1001829      -27.8275903        1.6862113    sersic       1.138        1.2640000        0.6580000        0.5270000   comment 
       8930       53.0601567      -27.8277210        4.1597617    sersic       0.429        3.0820000       59.2770000        0.3617000   comment 
       8931       53.1936346      -27.8274494        1.9266706    sersic       1.314        4.4930000      -74.9020000        0.6340000   comment 
       8932       53.0725716      -27.8276409        5.1901519    sersic       2.024        2.3610000      -87.5770000        0.3535000   comment 
       8933       53.0768861      -27.8273822        1.1457251    sersic       0.755        2.6930000       59.1310000        0.3410000   comment 
       8937       53.1140231      -27.8282010        2.4554844    sersic       0.531        3.4540000       39.2940000        0.3498000   comment 
       8939       53.1420949      -27.8276637        4.5006749    sersic       2.968        0.5490000        0.1920000        0.6995000   comment 
       8940       53.1428742      -27.8273923        1.6994224    sersic       2.184        0.8350000      -47.4880000        0.5036000   comment 
       8941       53.0846154      -27.8273400        1.0621261    sersic       1.651        1.2300000        3.2390000        0.2795000   comment 
       8942       53.0751360      -27.8314155      574.2538202    sersic       3.983        5.6950000      -14.6080000        0.7061000   comment 
       8943       53.1618558      -27.8275857        2.6619040    sersic       0.845        1.9890000       52.4740000        0.3314000   comment 
       8945       53.0914787      -27.8273320        0.6540852    sersic       1.886        1.9990000      -67.0400000        0.7447000   comment 
       8946       53.0898888      -27.8282410       32.4142874    sersic       0.719        3.3280000      -54.8280000        0.5699000   comment 
       8947       53.1445848      -27.8276956        3.1718718    sersic       0.288        4.0420000       39.4570000        0.2332000   comment 
       8948       53.1777476      -27.8274925        1.8425810    sersic       3.305        0.3400000       60.1490000        0.5730000   comment 
       8949       53.1479626      -27.8272947        0.2800504    sersic       0.848        0.9290000       79.9280000        0.9890000   comment 
       8950       53.0920380      -27.8277901        9.6576275    sersic       1.230        1.7560000      -65.1420000        0.7000000   comment 
       8952       53.1931762      -27.8272478        0.4919382    sersic       2.056        1.6450000      -29.3820000        0.1642000   comment 
       8953       53.1623151      -27.8273078        1.0167485    sersic       1.045        0.8330000       17.9460000        0.4448000   comment 
       8954       53.1398867      -27.8273332        0.9795777    sersic       1.902        2.0290000       21.7480000        0.8684000   comment 
       8955       53.1295617      -27.8276492       20.0257883    sersic       3.325        1.1860000      -89.5870000        0.3486000   comment 
       8956       53.1582861      -27.8272333        0.2762536    sersic       2.293        1.2550000      -32.8640000        0.1904000   comment 
       8957       53.1957839      -27.8273686        1.8273508    sersic       0.465        2.3070000        1.6250000        0.6922000   comment 
       8959       53.1207416      -27.8273845        1.6417385    sersic       1.894        0.7970000      -22.9010000        0.5943000   comment 
       8960       53.1514964      -27.8272155        0.7464532    sersic       1.641        1.1670000       75.1680000        0.5633000   comment 
       8963       53.1283018      -27.8271974        0.8912097    sersic       0.397        1.9770000       83.7090000        0.5822000   comment 
       8964       53.1638513      -27.8275170        3.5510429    sersic       0.943        2.7890000      -75.0800000        0.5690000   comment 
       8967       53.1899688      -27.8272063        0.9194336    sersic       1.605        6.6070000       76.9840000        0.0500000   comment 
       8968       53.0795654      -27.8276700        3.6177721    sersic       3.228        3.3540000      -47.0950000        0.4172000   comment 
       8969       53.0576562      -27.8271880        1.0602887    sersic       2.640        4.8490000      -29.7160000        0.7162000   comment 
       8970       53.1423395      -27.8276413        6.7785652    sersic       0.952        1.9740000      -58.6970000        0.5850000   comment 
       8973       53.0732044      -27.8280687       27.4146918    sersic       0.834        1.8450000        4.7220000        0.3815000   comment 
       8974       53.1006353      -27.8271040        0.1556670    sersic       1.752        0.7150000       23.4500000        0.0647000   comment 
       8976       53.0969037      -27.8282931        7.5508949    sersic       1.327        6.0480000        2.5140000        0.4166000   comment 
       8978       53.1270452      -27.8270992        0.2611203    sersic       1.645        0.8860000       17.4300000        0.0400000   comment 
       8979       53.1471090      -27.8277928        9.6189275    sersic       0.834        3.2300000       48.6840000        0.8729000   comment 
       8980       53.1440436      -27.8271746        1.8446975    sersic       2.364        0.9660000       57.1830000        0.6744000   comment 
       8981       53.1949368      -27.8270552        0.4324807    sersic       0.761        2.2590000      -20.9030000        0.0940000   comment 
       8982       53.0742773      -27.8273168        1.3404233    sersic       3.609        5.6180000      -11.4750000        0.1078000   comment 
       8983       53.0654843      -27.8270353        0.3729326    sersic       3.713        3.9540000      -84.6690000        0.1998000   comment 
       8984       53.0800036      -27.8271422        1.1593941    sersic       0.616        1.9150000       86.9260000        0.4420000   comment 
       8986       53.1331119      -27.8270160        0.5635623    sersic       0.635        1.1370000       89.9980000        0.0495000   comment 
       8988       53.1875209      -27.8269915        0.3970602    sersic       2.761        0.8490000       40.2650000        0.6145000   comment 
       8989       53.1668772      -27.8269764        1.1091441    sersic       1.036        3.1320000      -38.0230000        0.7917000   comment 
       8990       53.0900814      -27.8269647        0.5465770    sersic       0.939        1.1610000      -26.9830000        0.7835000   comment 
       8992       53.1371928      -27.8288583       13.9827444    sersic       0.881        2.7410000        9.9610000        0.3301000   comment 
       8994       53.1253103      -27.8271896        2.8275780    sersic       1.540        2.6580000       48.4100000        0.3384000   comment 
       8995       53.1872088      -27.8269883        1.2880529    sersic       1.575        1.0190000       68.1770000        0.4131000   comment 
       8996       53.1582315      -27.8269132        0.3159912    sersic       1.248        0.6350000       -9.1330000        0.1141000   comment 
       8997       53.0647308      -27.8268864        0.3658244    sersic       1.145        1.0310000       48.6320000        0.0431000   comment 
       8998       53.1615168      -27.8268991        0.6636059    sersic       1.045        0.6370000      -46.4130000        0.0426000   comment 
       8999       53.0745682      -27.8268776        0.3005100    sersic       1.070        0.3350000      -45.1060000        0.9900000   comment 
       9000       53.1469441      -27.8270550        1.5647374    sersic       1.748        1.2260000       -0.1540000        0.5724000   comment 
       9001       53.1033869      -27.8268746        0.2122516    sersic       2.468        0.2500000       -2.3000000        0.9465000   comment 
       9002       53.1695837      -27.8268658        0.5789329    sersic       0.768        0.3120000       44.1840000        0.0397000   comment 
       9003       53.1586743      -27.8268390        0.5437141    sersic       4.560        2.0530000      -44.7940000        0.7059000   comment 
       9007       53.1083321      -27.8273444       10.2401431    sersic       1.464        1.2900000       82.7330000        0.6099000   comment 
       9008       53.1961058      -27.8277319        7.5769672    sersic       0.637        3.9600000       18.1130000        0.4757000   comment 
       9010       53.1878027      -27.8282911       28.6242727    sersic       0.996        2.5860000      -47.0110000        0.6112000   comment 
       9011       53.0627450      -27.8267812        0.3995768    sersic       4.239        0.9680000       42.8880000        0.0412000   comment 
       9014       53.1390179      -27.8268690        2.5775419    sersic       2.792        1.1200000       77.0570000        0.2059000   comment 
       9015       53.1405895      -27.8268981        1.7218567    sersic       0.383        2.2810000      -61.8050000        0.3147000   comment 
       9019       53.1158696      -27.8278353        9.9645229    sersic       1.961       13.9340000      -84.8730000        0.3151000   comment 
       9020       53.0594599      -27.8290523       64.4274479    sersic       0.620        5.5660000        4.7560000        0.2013000   comment 
       9021       53.1046869      -27.8267698        1.2300949    sersic       2.348        1.6890000      -31.4100000        0.6091000   comment 
       9022       53.1427222      -27.8270075        5.1345475    sersic       2.516        5.6190000       82.0900000        0.9640000   comment 
       9026       53.1852270      -27.8278354       62.2515635    sersic       3.586        0.6150000      -29.1850000        0.9374000   comment 
       9028       53.0815065      -27.8268024        2.1584721    sersic       1.629        3.3770000      -71.1760000        0.4927000   comment 
       9031       53.1861051      -27.8275517       15.7365750    sersic       1.187        2.5220000      -18.9590000        0.5603000   comment 
       9032       53.1267420      -27.8267445        1.4319902    sersic       1.758        0.6930000       57.5130000        0.4669000   comment 
       9033       53.0639953      -27.8266945        0.7269131    sersic       1.970        1.4790000       23.1320000        0.5292000   comment 
       9034       53.1149411      -27.8281156       40.0351655    sersic       1.647        5.3900000       -8.6960000        0.2372000   comment 
       9035       53.1398715      -27.8267291        1.5942595    sersic       0.456        1.2720000      -24.1100000        0.3313000   comment 
       9036       53.1483710      -27.8288619      136.8577335    sersic       0.950        5.1300000      -10.8780000        0.3916000   comment 
       9037       53.1623354      -27.8269612       13.1717769     point       0.333        0.1980000      -19.3310000        0.8899000   comment 
       9039       53.1914359      -27.8265404        0.2653880    sersic       2.426        0.1720000       88.0680000        0.1044000   comment 
       9040       53.0945074      -27.8265951        1.5572471    sersic       3.276       55.3080000      -80.9750000        0.3299000   comment 
       9042       53.1875030      -27.8265836        0.7647048    sersic       0.421        1.9920000      -28.8520000        0.4237000   comment 
       9044       53.1843066      -27.8265149        0.3749463    sersic       4.355        3.0960000       34.3640000        0.7675000   comment 
       9045       53.1632481      -27.8267059        1.9365379    sersic       3.484        0.7710000       40.0120000        0.6156000   comment 
       9046       53.1285717      -27.8265404        0.6468885    sersic       2.928        0.7350000      -84.6640000        0.7165000   comment 
       9047       53.0808085      -27.8265256        0.3519454    sersic       0.648        0.9800000       44.3260000        0.2655000   comment 
       9048       53.0959877      -27.8264664        0.7081394    sersic       1.036        2.9490000        3.8330000        0.6837000   comment 
       9049       53.0623080      -27.8264914        1.2405089    sersic       0.723        1.6300000      -80.8420000        0.4046000   comment 
       9051       53.1562087      -27.8267688        3.8617153    sersic       2.578        0.9480000      -79.7700000        0.8093000   comment 
       9052       53.1477545      -27.8264362        0.8169697    sersic       3.960        1.8670000       76.2390000        0.4942000   comment 
       9053       53.1239228      -27.8266537        1.7457867    sersic       0.690        2.5400000       28.8280000        0.1024000   comment 
       9054       53.1269505      -27.8264662        1.0775912    sersic       1.123        0.6740000      -29.0890000        0.4422000   comment 
       9056       53.1869896      -27.8263772        0.8886347    sersic       3.660       25.0220000        0.8650000        0.0025000   comment 
       9059       53.1877204      -27.8274729        8.5220157    sersic       1.684        6.0220000       27.0180000        0.2593000   comment 
       9060       53.1426278      -27.8265475        1.6589407    sersic       0.433        1.9310000      -64.6310000        0.2813000   comment 
       9061       53.0836484      -27.8270842        8.1251754    sersic       0.415        4.0330000       47.7780000        0.4266000   comment 
       9062       53.1250689      -27.8266675        3.8827122    sersic       1.388        1.4470000       42.7130000        0.5533000   comment 
       9066       53.1121083      -27.8265074        2.3388316    sersic       2.453        6.9130000      -73.6290000        0.3419000   comment 
       9067       53.1697360      -27.8266286        3.7711994    sersic       1.381        1.0680000       50.3330000        0.4594000   comment 
       9068       53.0697061      -27.8263552        1.2464678    sersic       3.183        2.1520000       86.2030000        0.5792000   comment 
       9069       53.0905972      -27.8262888        0.5963819    sersic       0.645        1.8890000       82.6480000        0.6255000   comment 
       9070       53.1733630      -27.8265570        4.0484809     point       0.497        0.1640000       47.2440000        0.6285000   comment 
       9071       53.1217010      -27.8265113        3.7498744    sersic       0.557        3.6110000       72.9070000        0.2965000   comment 
       9072       53.1323685      -27.8263447        0.7819256    sersic       1.077        2.3670000       43.7580000        0.4133000   comment 
       9073       53.1418830      -27.8271682       49.3393695    sersic       3.007        0.8650000       42.0460000        0.8068000   comment 
       9077       53.1396419      -27.8263141        0.9390767    sersic       3.357        1.1980000       29.9160000        0.3343000   comment 
       9078       53.1624908      -27.8262627        0.6603673    sersic       1.183        2.2290000       57.6040000        0.4212000   comment 
       9079       53.1446929      -27.8273292       17.1349903    sersic       1.045        3.0050000      -23.8630000        0.3844000   comment 
       9082       53.1229090      -27.8265307        2.2722306    sersic       0.767        2.0910000      -57.7210000        0.8829000   comment 
       9083       53.1050336      -27.8273605       57.2888026    sersic       1.440        1.6540000      -73.8050000        0.6518000   comment 
       9084       53.0671882      -27.8265362        1.7045911    sersic       2.380        3.4780000      -26.6870000        0.1909000   comment 
       9085       53.0669512      -27.8263551        1.6674747    sersic       7.021       10.3870000       81.9440000        0.4304000   comment 
       9086       53.1199387      -27.8262893        1.1467121    sersic       0.855        1.8950000      -44.6500000        0.3269000   comment 
       9088       53.1560720      -27.8263054        1.8743399    sersic       1.017        0.7800000       85.1280000        0.6170000   comment 
       9089       53.0923808      -27.8268279       11.0841070    sersic       3.430        4.3640000      -75.9060000        0.6029000   comment 
       9090       53.1704370      -27.8262013        1.0744657    sersic       2.575        1.5140000       25.9750000        0.3446000   comment 
       9093       53.0767035      -27.8264139        2.6162096    sersic       1.708        0.3580000       80.3930000        0.9900000   comment 
       9095       53.1023390      -27.8262565        1.9292602    sersic       0.825        2.2090000      -65.8530000        0.2633000   comment 
       9096       53.1273133      -27.8262497        1.4955594    sersic       0.329        2.4410000      -51.3060000        0.3518000   comment 
       9098       53.1400283      -27.8264477       11.1023955    sersic       5.139        1.3950000      -21.7230000        0.9929000   comment 
       9099       53.0704480      -27.8262300        1.2100697    sersic       1.376        3.2930000      -46.2540000        0.3276000   comment 
       9100       53.0851843      -27.8266484        8.0198932    sersic       3.405        1.0330000      -12.4730000        0.5400000   comment 
       9101       53.1435789      -27.8260141        0.4802771    sersic       2.517        1.5330000      -80.3850000        0.0676000   comment 
       9102       53.1458524      -27.8261007        1.2648927    sersic       0.353        0.3860000      -22.1570000        0.1009000   comment 
       9105       53.1551231      -27.8264733       13.8173116    sersic       1.694        4.4230000       87.9130000        0.3121000   comment 
       9108       53.1655055      -27.8285009       24.4012221    sersic       1.406        9.6400000        6.0150000        0.1544000   comment 
       9109       53.1700689      -27.8266177       13.2241879    sersic       0.815        2.6790000       71.1170000        0.8056000   comment 
       9112       53.1123395      -27.8258657        0.3256298    sersic       0.758        0.8590000       -1.1670000        0.0530000   comment 
       9113       53.1925985      -27.8260570        1.4748941    sersic       0.771        1.6640000        8.2200000        0.4880000   comment 
       9115       53.1554037      -27.8261086        1.8903679    sersic       1.212        1.2210000       -5.9220000        0.5765000   comment 
       9116       53.0801125      -27.8261880        6.6199546    sersic       2.912        0.7690000       55.2170000        0.5828000   comment 
       9117       53.1148805      -27.8258153        0.5090645    sersic       5.441        0.9200000      -58.2140000        0.0415000   comment 
       9120       53.1850233      -27.8258968        1.3947198    sersic       1.315        0.7180000       53.7610000        0.9576000   comment 
       9121       53.0798681      -27.8257616        0.8890391    sersic       4.407        0.1640000      -44.4890000        0.0276000   comment 
       9122       53.1409401      -27.8258822        2.8833691    sersic       6.681        7.7470000       66.4210000        0.1489000   comment 
       9125       53.1688482      -27.8257018        0.9065739    sersic       3.237        0.9900000       81.9120000        0.4420000   comment 
       9126       53.0991285      -27.8257045        0.4679685    sersic       1.054        1.1950000       38.5150000        0.0383000   comment 
       9127       53.0765112      -27.8270484       46.8948561    sersic       1.463        2.1340000       58.6050000        0.4653000   comment 
       9128       53.1954876      -27.8256316        0.9936924    sersic       2.902        3.9960000      -21.1970000        0.6939000   comment 
       9129       53.1940479      -27.8256357        0.8090056    sersic       0.884        1.2160000       84.9000000        0.9802000   comment 
       9130       53.1359334      -27.8258063        1.4109942    sersic       3.550        4.5220000       -0.2890000        0.4010000   comment 
       9132       53.1659169      -27.8261015        7.6229116    sersic       2.519        2.0410000      -45.4050000        0.5856000   comment 
       9134       53.0604130      -27.8257551        1.2171124    sersic       6.819        0.9850000      -45.0330000        0.3446000   comment 
       9139       53.1626769      -27.8258348        3.8014427    sersic       0.605        2.5240000      -60.0050000        0.3835000   comment 
       9140       53.1277274      -27.8260211        4.3640048    sersic       1.702        1.1310000       22.9150000        0.6145000   comment 
       9141       53.0946861      -27.8256598        2.6096687    sersic       2.856        0.2590000       85.2400000        0.9954000   comment 
       9143       53.1273397      -27.8256780        1.4064433    sersic       1.186        1.2880000        3.6550000        0.4746000   comment 
       9144       53.1479798      -27.8255870        1.2457321    sersic       0.542        1.1640000      -46.7830000        0.6762000   comment 
       9146       53.1062228      -27.8259431        6.4883670    sersic       0.442        0.8070000      -66.4390000        0.7349000   comment 
       9147       53.0719815      -27.8254280        0.7466672    sersic       2.039        0.7480000       24.8060000        0.2711000   comment 
       9149       53.0735612      -27.8254007        0.3804413    sersic       0.361        1.4720000      -17.8470000        0.5917000   comment 
       9151       53.1354841      -27.8258398        3.4775692    sersic       0.786        3.7440000      -46.7820000        0.3541000   comment 
       9153       53.1229042      -27.8253970        0.6877750    sersic       2.691        0.2760000       40.0750000        0.0513000   comment 
       9155       53.1966229      -27.8257212        5.2245582    sersic       1.162        2.8230000      -59.4680000        0.2979000   comment 
       9156       53.0717484      -27.8253195        0.6314224    sersic       1.540        1.5210000       84.8500000        0.5374000   comment 
       9159       53.1684326      -27.8253090        0.6941786    sersic       1.882        1.5880000       56.8660000        0.0839000   comment 
       9161       53.1185607      -27.8256136        2.6230692    sersic       0.798        1.6790000       37.0360000        0.2431000   comment 
       9163       53.0820414      -27.8252945        0.5622823    sersic       2.268        1.3650000      -34.6110000        0.7499000   comment 
