x,y,mag,err,inputmag,Count,Crowding,Roundness,SNR,Sharpness
2394.4,2507.8,27.909,0.173,26.6419811188,6.86e-12,0.963,0.313,6.3,-0.101
2913.12,2573.78,28.203,0.24,27.9653908695,5.23e-12,0.007,1.787,4.5,0.128
3042.14,693.84,28.099,0.222,27.9067256104,5.76e-12,0.051,0.393,4.9,-0.058
2647.9,712.61,25.745,0.028,25.4469769612,5.03e-11,0.015,-0.076,38.9,0.009
828.61,2451.46,26.673,0.054,26.3925207967,2.14e-11,0.002,0.633,20.0,0.011
3997.85,3621.2,27.76,0.17,27.9230896929,7.87e-12,0.01,-0.032,6.4,-0.08
3404.0,1586.7,28.205,0.241,27.9836632346,5.22e-12,0.014,0.284,4.5,0.065
689.04,1830.33,28.038,0.212,28.1634831152,6.09e-12,0.01,1.329,5.1,-0.019
3028.04,2726.08,25.107,0.051,26.8607723326,9.06e-11,0.527,9.967,21.5,0.041
994.37,1885.8,28.045,0.191,27.6094113734,6.05e-12,0.025,0.303,5.7,-0.0
115.22,2853.5,27.225,0.09,26.9233910774,1.29e-11,0.002,0.55,12.0,0.012
667.07,2198.51,28.194,0.23,27.9361835313,5.28e-12,0.009,0.086,4.7,-0.069
3418.77,3584.78,28.027,0.203,27.9456458816,6.15e-12,0.005,-0.028,5.4,-0.085
998.15,1547.34,27.81,0.165,27.7458296511,7.52e-12,0.001,-0.271,6.6,0.026
2042.39,1117.83,28.098,0.203,27.8018444025,5.76e-12,0.021,1.867,5.3,0.106
512.58,17.3,25.877,0.029,25.6309323884,4.46e-11,0.002,0.713,36.9,0.003
724.78,3796.06,28.05,0.224,27.8771585711,6.02e-12,0.079,0.904,4.8,0.024
1017.0,4057.09,22.716,0.008,25.7412392184,8.19e-10,0.39,0.337,137.5,-0.087
1539.81,1651.61,25.494,0.022,26.7057432479,6.34e-11,0.0,0.146,49.2,-0.029
1731.98,630.87,19.86,0.002,28.4123277782,1.14e-08,0.493,0.253,452.8,0.849
3706.94,1463.28,28.186,0.248,26.5249199414,5.31e-12,0.212,1.242,4.4,0.028
925.4,2831.41,25.419,0.02,25.1601046089,6.8e-11,0.0,-0.014,54.4,-0.004
3230.65,1961.66,28.266,0.226,27.9960837875,4.94e-12,0.018,0.262,4.8,0.017
880.98,3670.83,27.411,0.124,27.5482721224,1.09e-11,0.005,-0.137,8.7,-0.071
2237.61,3191.98,26.455,0.056,25.2973837613,2.62e-11,1.196,2.285,19.4,0.03
2565.51,123.39,28.287,0.222,27.9770209745,4.84e-12,0.003,1.387,4.9,-0.02
2996.75,1495.04,26.963,0.084,27.5961644119,1.64e-11,0.017,0.325,13.0,-0.025
3178.2,291.64,26.454,0.048,26.1901645523,2.62e-11,0.0,0.234,22.8,0.027
1855.49,552.5,28.543,0.268,28.5486962624,3.82e-12,0.008,0.114,4.1,0.036
1787.83,693.55,28.242,0.238,28.1785217753,5.05e-12,0.063,1.135,4.6,0.122
471.13,483.53,27.863,0.167,27.9052687143,7.16e-12,0.042,0.035,6.5,0.021
1072.2,1440.12,26.445,0.053,25.3173911154,2.64e-11,0.007,0.241,20.7,-0.002
2766.75,2855.75,28.053,0.202,27.6448318823,6.01e-12,0.027,0.775,5.4,-0.003
1217.17,27.71,26.309,0.043,26.1078884562,2.99e-11,0.003,0.251,25.3,-0.005
1532.74,832.28,27.896,0.176,27.9158721862,6.94e-12,0.004,0.379,6.2,-0.022
473.73,2048.87,28.254,0.254,27.8982976387,5e-12,0.005,1.389,4.3,-0.086
3691.87,4093.0,25.267,0.02,23.2232015308,7.82e-11,0.0,0.11,53.4,-0.008
1899.78,2196.21,28.041,0.212,27.9704067579,6.07e-12,0.015,0.023,5.1,-0.057
2738.61,2592.8,28.067,0.2,27.9562312189,5.93e-12,0.034,0.723,5.4,0.034
843.5,2296.07,27.466,0.122,26.2513458741,1.03e-11,0.014,1.309,8.9,0.019
3125.25,460.97,28.341,0.278,27.8954280237,4.61e-12,0.038,2.785,3.9,0.026
3838.29,1724.23,27.798,0.16,27.6162336433,7.6e-12,0.029,0.404,6.8,-0.001
1512.26,4050.73,26.649,0.055,27.4080261628,2.19e-11,0.002,-0.136,19.6,-0.006
3162.16,2688.66,27.354,0.105,27.1624532958,1.14e-11,0.004,1.254,10.3,0.011
787.08,3285.57,28.354,0.266,28.7084589343,4.55e-12,0.026,-0.178,4.1,-0.051
1368.51,3429.68,27.915,0.157,27.4854692509,6.82e-12,0.021,1.079,6.9,0.006
3730.88,346.97,24.833,0.039,28.2546574037,1.17e-10,0.099,0.491,28.0,0.015
3999.69,1230.87,28.054,0.208,27.9263452874,6.01e-12,0.011,-1.13,5.2,-0.004
1601.7,1283.71,25.518,0.022,25.2799721616,6.21e-11,0.002,0.033,49.1,-0.007
3274.79,2113.04,27.984,0.213,27.80382214,6.4e-12,0.054,0.66,5.1,0.054
3840.1,1554.0,28.111,0.239,28.197765147,5.7e-12,0.006,-0.576,4.5,-0.054
2580.93,2118.67,28.197,0.239,27.8966768129,5.26e-12,0.026,3.384,4.5,-0.011
3329.81,3347.81,26.373,0.048,28.0396359984,2.82e-11,0.002,0.152,22.5,-0.05
730.76,1251.84,28.24,0.251,99.99,5.06e-12,0.008,3.73,4.3,-0.021
572.7,3206.05,27.986,0.209,27.964564513,6.39e-12,1.277,0.254,5.2,-0.027
1251.17,1789.08,24.384,0.025,26.8519197489,1.76e-10,0.008,-0.089,43.9,-0.0
1698.03,3177.56,28.111,0.218,27.9194454904,5.7e-12,0.009,0.01,5.0,-0.114
2022.49,3918.26,28.478,0.281,28.8334398293,4.06e-12,0.059,0.29,3.9,0.028
1089.74,2490.57,28.011,0.184,27.939832962,6.24e-12,0.005,3.651,5.9,0.013
1591.1,294.94,28.152,0.244,99.99,5.48e-12,0.007,0.928,4.4,-0.132
175.6,430.01,19.147,0.002,99.99,2.19e-08,0.509,0.256,701.2,5.155
2731.59,1899.1,28.009,0.203,27.8340339263,6.26e-12,0.023,0.11,5.3,0.054
2709.32,1085.95,27.53,0.13,27.3440884857,9.73e-12,0.029,0.44,8.4,0.021
629.05,3417.04,26.271,0.142,26.3118534016,3.1e-11,0.019,2.116,7.7,0.036
1607.79,2540.65,28.43,0.281,27.8753580877,4.25e-12,0.051,4.695,3.9,0.085
143.16,36.66,28.125,0.209,27.8537761344,5.62e-12,0.026,1.768,5.2,-0.031
3737.89,137.2,26.116,0.04,25.865264077,3.58e-11,0.013,0.387,26.8,0.021
1057.34,3814.54,27.2,0.084,26.9647715977,1.32e-11,0.003,0.468,12.9,-0.014
2551.21,568.01,27.647,0.153,27.7251703769,8.73e-12,0.036,-0.081,7.1,0.045
1089.74,3445.66,27.594,0.129,22.9660584962,9.17e-12,0.01,1.644,8.4,0.089
1137.94,2168.88,26.691,0.196,27.8978095272,2.11e-11,0.002,-0.388,5.5,-0.02
2478.69,1808.33,26.888,0.069,26.6720670216,1.76e-11,0.01,1.188,15.6,0.015
1263.01,3375.5,28.074,0.21,27.9614873114,5.89e-12,0.065,0.555,5.2,0.004
3500.59,1014.0,25.465,0.023,25.2403498609,6.51e-11,0.001,0.051,47.9,0.013
1924.1,3268.71,28.407,0.281,28.3989644163,4.34e-12,0.02,0.661,3.9,0.001
1275.83,3115.1,27.403,0.126,27.3406475229,1.09e-11,0.026,0.764,8.6,0.033
3471.04,2732.87,26.611,0.183,27.8364408237,2.27e-11,0.008,-0.04,5.9,0.021
1742.41,1574.5,28.505,0.262,99.99,3.96e-12,0.008,0.391,4.1,-0.088
3636.99,158.42,20.804,0.005,25.1221259044,4.77e-09,0.398,0.159,237.9,9.844
3990.08,1644.41,26.985,0.08,26.9125258549,1.61e-11,0.003,0.561,13.6,0.008
1912.19,3166.7,28.116,0.207,27.925030031,5.67e-12,0.461,1.384,5.2,0.011
1642.05,2803.51,28.435,0.288,27.9268881835,4.23e-12,0.06,1.029,3.8,0.128
3218.62,922.26,27.801,0.157,27.8393675625,7.58e-12,0.001,0.792,6.9,-0.001
1731.35,2043.43,28.104,0.191,27.8775714844,5.73e-12,0.026,2.517,5.7,-0.016
2958.08,2846.83,27.886,0.187,27.9779842964,7e-12,0.036,0.024,5.8,-0.004
270.72,3671.44,28.115,0.202,27.8799040296,5.68e-12,0.037,-0.782,5.4,0.032
385.39,3111.72,28.328,0.233,28.1420171841,4.67e-12,0.067,2.966,4.7,-0.002
1495.83,3515.25,24.852,0.015,99.99,1.15e-10,0.476,5.161,72.6,-0.041
1508.27,3956.9,27.954,0.188,27.9177929627,6.58e-12,0.012,0.292,5.8,-0.006
3949.3,1621.31,28.134,0.207,27.9432130693,5.58e-12,0.049,2.669,5.2,0.028
1877.78,2497.04,27.759,0.172,26.9912113489,7.88e-12,0.027,-0.978,6.3,-0.031
1230.12,1137.15,28.302,0.282,99.99,4.78e-12,0.017,0.478,3.9,-0.023
2757.79,1717.5,27.875,0.166,27.790588492,7.08e-12,0.012,1.097,6.6,-0.072
780.22,3776.38,27.561,0.126,27.3770995101,9.45e-12,0.024,0.541,8.6,-0.031
3597.29,3915.27,27.703,0.144,27.6461281727,8.3e-12,0.068,-0.126,7.5,-0.068
943.19,3343.5,28.02,0.186,27.8691092287,6.19e-12,0.186,0.815,5.8,0.084
4000.6,1560.05,27.915,0.188,27.8652101792,6.82e-12,0.11,1.681,5.8,0.005
3130.07,3315.81,23.579,0.014,25.4078788843,3.7e-10,0.51,0.316,77.7,-0.05
455.73,3037.4,27.948,0.175,27.6830415742,6.62e-12,0.015,0.014,6.2,-0.099
3586.59,1705.18,28.329,0.262,99.99,4.66e-12,0.022,0.315,4.1,-0.077
1126.31,2221.21,26.641,0.058,26.4125317141,2.21e-11,0.039,0.616,18.6,-0.012
924.12,2912.64,24.882,0.014,23.734108501,1.11e-10,0.001,0.16,78.4,-0.014
2915.0,3592.6,25.329,0.02,25.1089974681,7.38e-11,0.003,0.051,54.2,0.008
3869.57,2562.45,27.898,0.157,27.6963447862,6.93e-12,0.033,3.495,6.9,0.077
1902.76,259.12,27.813,0.177,27.731594848,7.49e-12,0.029,0.011,6.1,0.004
199.18,395.86,24.343,0.01,99.99,1.83e-10,0.525,0.084,107.0,-0.333
1926.98,301.99,25.738,0.089,99.99,5.07e-11,0.337,5.764,12.2,-0.052
3914.2,2262.14,23.811,0.007,24.0124170488,2.99e-10,0.325,0.241,152.1,-0.078
3117.5,3851.98,27.244,0.247,27.8371979911,1.27e-11,0.174,-0.104,4.4,0.109
854.39,522.24,28.417,0.273,27.0539375611,4.3e-12,0.018,-0.087,4.0,-0.016
3723.07,2258.94,26.52,0.175,27.8870236837,2.47e-11,0.015,1.187,6.2,-0.007
2403.15,2667.02,25.123,0.049,28.5623862967,8.93e-11,0.651,1.123,22.3,-0.574
356.22,2959.92,28.05,0.213,28.0083988165,6.03e-12,0.019,2.066,5.1,0.058
3367.69,3315.44,27.163,0.085,26.9223574509,1.36e-11,0.008,0.576,12.8,-0.005
729.0,1612.05,24.576,0.032,26.7128051719,1.48e-10,0.053,0.014,33.7,0.009
2864.35,3312.04,28.197,0.241,27.9053021075,5.27e-12,0.053,1.284,4.5,-0.027
1955.78,399.66,28.216,0.23,27.9908548127,5.17e-12,0.007,0.988,4.7,-0.018
3530.63,1376.42,28.534,0.285,27.9349926387,3.86e-12,0.025,2.805,3.8,0.09
789.46,2266.1,26.442,0.05,26.2275506628,2.65e-11,0.001,-0.139,21.8,-0.012
3458.98,1984.7,28.358,0.278,28.4512031455,4.54e-12,0.016,3.748,3.9,0.099
3083.08,216.93,28.228,0.263,99.99,5.12e-12,0.017,-0.069,4.1,-0.037
3235.18,165.58,28.344,0.253,27.7860570316,4.6e-12,0.068,2.047,4.3,0.02
457.94,3149.84,24.724,0.013,26.8748685323,1.29e-10,0.022,0.027,82.9,0.004
2879.75,1424.32,24.862,0.014,26.2490929795,1.14e-10,0.061,-0.043,77.2,-0.007
2250.86,2590.1,27.872,0.194,27.9496281983,7.1e-12,0.017,2.309,5.6,0.009
960.78,2705.15,28.309,0.278,99.99,4.75e-12,0.013,1.168,3.9,0.042
3419.92,1502.89,24.995,0.044,26.6650405784,1e-10,0.025,0.345,24.9,0.015
2450.58,1757.22,27.617,0.136,27.3133500648,8.98e-12,0.005,1.299,8.0,-0.009
455.81,1890.9,28.225,0.259,27.973353872,5.13e-12,0.046,3.118,4.2,-0.008
978.7,3627.4,25.52,0.022,25.2887001344,6.19e-11,0.001,0.119,48.6,0.013
105.5,2475.12,28.124,0.218,27.9551041344,5.63e-12,0.025,3.066,5.0,-0.049
2554.33,1082.03,28.109,0.223,27.911017848,5.71e-12,0.004,0.07,4.9,-0.013
780.07,2492.41,24.533,0.011,25.4251526054,1.54e-10,0.253,0.226,97.2,-0.259
2210.99,109.27,28.167,0.245,27.962292239,5.41e-12,0.005,4.097,4.4,-0.114
2702.6,709.33,27.98,0.178,24.9209510631,6.43e-12,0.502,0.548,6.1,0.032
3341.8,1121.98,24.104,0.021,25.6059923337,2.28e-10,0.534,0.234,52.7,-0.209
825.76,3361.96,28.056,0.222,99.99,5.99e-12,0.009,0.723,4.9,-0.068
3388.7,1624.1,23.771,0.007,23.5037105157,3.1e-10,0.001,0.051,162.0,-0.002
1952.3,3306.44,28.233,0.215,27.9081433204,5.09e-12,0.012,0.959,5.1,-0.052
3092.94,3261.7,28.186,0.238,27.9146763029,5.32e-12,0.059,-0.268,4.6,0.105
1552.1,2560.1,26.572,0.06,26.3476573394,2.35e-11,0.004,0.227,18.0,0.02
830.3,1324.97,28.152,0.23,27.8662904194,5.49e-12,0.002,1.611,4.7,0.06
2575.09,3859.87,26.824,0.073,26.6505518784,1.86e-11,0.004,0.779,14.9,0.041
2281.65,2205.13,28.28,0.26,24.0252258277,4.88e-12,0.016,0.063,4.2,-0.083
3846.15,333.95,27.79,0.175,27.9093042886,7.65e-12,0.052,0.78,6.2,0.016
1946.61,3565.92,28.232,0.244,28.8236344161,5.09e-12,0.006,-0.081,4.5,-0.0
2714.84,3567.15,27.659,0.158,29.2194976056,8.64e-12,0.341,0.117,6.9,-0.142
3507.18,1365.98,27.592,0.146,28.2670032364,9.19e-12,0.017,-0.119,7.4,-0.018
1795.36,3357.73,28.228,0.217,27.8219414376,5.11e-12,0.019,-0.111,5.0,0.095
3011.21,377.74,28.064,0.199,27.9280215468,5.95e-12,0.002,-1.286,5.5,-0.032
1239.62,3800.63,25.821,0.027,26.4593028249,4.69e-11,0.005,0.092,40.0,-0.03
3592.92,3714.38,27.459,0.124,27.2107828963,1.04e-11,0.011,0.376,8.7,0.049
3628.01,599.61,27.959,0.191,27.8731853027,6.55e-12,0.004,0.09,5.7,-0.055
979.6,827.27,28.45,0.279,27.2680698639,4.17e-12,0.03,2.365,3.9,-0.02
2381.01,53.83,23.967,0.019,26.3504985471,2.59e-10,0.683,0.626,55.8,-0.318
2083.18,2880.09,26.338,0.048,26.1788635507,2.92e-11,0.013,0.33,22.4,0.016
1832.24,50.36,27.877,0.167,27.9830401147,7.07e-12,0.003,0.244,6.5,-0.043
746.75,3427.43,27.909,0.172,27.9958277034,6.86e-12,0.035,1.194,6.3,0.052
3283.98,1030.02,25.745,0.348,29.1374185325,5.04e-11,0.125,2.813,3.1,2.268
3107.79,3845.3,26.975,0.079,26.7868004338,1.62e-11,0.006,0.848,13.8,0.009
3653.54,2940.89,28.055,0.201,27.9430708287,6e-12,0.012,1.252,5.4,-0.116
2795.95,3612.1,27.571,0.151,28.1610644492,9.36e-12,0.323,2.374,7.2,0.103
256.01,3993.78,28.148,0.238,99.99,5.5e-12,0.298,2.014,4.6,0.04
2235.2,591.0,27.334,0.115,27.0349965073,1.17e-11,0.014,-0.015,9.4,0.049
129.21,2741.02,26.558,0.168,27.3396352982,2.38e-11,1.268,0.872,6.5,0.112
2547.36,2751.96,28.309,0.262,27.9771086067,4.75e-12,0.016,1.719,4.1,-0.061
98.94,3473.98,26.139,0.042,25.3558994195,3.5e-11,0.003,0.017,25.7,-0.004
2460.98,3461.91,27.491,0.137,28.5184014302,1.01e-11,0.039,1.275,7.9,0.03
76.52,3188.79,28.001,0.18,27.92531861,6.3e-12,0.004,3.182,6.0,0.056
3489.1,442.6,25.729,0.064,26.7994138648,5.11e-11,1.315,1.368,17.0,-0.003
3624.59,2996.7,24.921,0.014,24.6806157178,1.08e-10,0.001,0.027,77.9,0.004
1430.03,1568.4,24.583,0.011,26.9148899171,1.47e-10,0.007,0.105,95.0,-0.01
1798.1,2762.84,26.982,0.238,27.9369012449,1.61e-11,0.007,-0.355,4.6,0.005
2981.96,3133.02,22.131,0.005,25.4241666496,1.4e-09,0.325,1.572,204.9,-0.133
946.94,1546.06,23.774,0.017,26.2525540767,3.09e-10,0.405,0.015,63.7,-0.022
2004.82,1767.7,28.018,0.198,27.8846337527,6.2e-12,0.007,1.45,5.5,0.02
3496.63,2780.11,27.162,0.096,26.9317565104,1.37e-11,0.015,0.188,11.3,0.041
930.76,3620.98,28.182,0.251,27.9523861407,5.33e-12,0.326,0.008,4.3,-0.115
1228.78,1410.26,25.665,0.026,26.1281085104,5.42e-11,0.003,0.043,41.0,-0.03
1998.98,3967.6,27.957,0.192,27.9967071421,6.56e-12,0.01,0.243,5.7,-0.08
1661.0,3371.31,26.801,0.184,27.9850491072,1.9e-11,0.07,0.617,5.9,0.025
2123.67,3637.25,27.463,0.119,27.2003983227,1.03e-11,0.012,1.914,9.1,0.069
207.01,1744.77,28.29,0.269,99.99,4.83e-12,0.004,2.318,4.0,0.031
2709.17,69.04,25.968,0.099,26.9848899693,4.1e-11,0.001,1.283,11.0,-0.053
406.42,2088.61,28.457,0.255,27.8159305842,4.14e-12,0.026,2.584,4.3,0.112
198.52,2474.77,27.839,0.155,27.7860621635,7.32e-12,0.009,-1.315,7.0,0.09
370.5,3181.89,27.934,0.178,27.5350802481,6.7e-12,0.019,-0.481,6.1,-0.021
670.82,3395.74,27.786,0.164,27.5749835706,7.69e-12,0.004,0.916,6.6,-0.017
142.83,1591.84,27.065,0.231,99.99,1.49e-11,0.764,9.265,4.7,0.267
2295.0,2636.59,25.281,0.019,25.0388146098,7.72e-11,0.0,0.153,56.4,-0.001
3799.26,841.28,28.311,0.251,29.8168843809,4.74e-12,0.014,0.098,4.3,-0.072
3748.37,3922.89,26.822,0.067,26.5976911806,1.87e-11,0.004,-0.046,16.1,0.019
552.14,2500.59,28.283,0.243,28.5596852662,4.86e-12,0.065,5.046,4.5,-0.004
2536.32,2160.2,27.878,0.174,27.8531401653,7.06e-12,0.025,0.034,6.2,-0.043
3488.61,3573.04,25.51,0.024,26.2883644896,6.25e-11,0.313,-0.089,45.1,-0.003
2493.12,116.52,27.964,0.183,27.8937718006,6.52e-12,0.005,1.369,5.9,-0.028
3774.44,3926.62,28.155,0.194,27.9040195868,5.47e-12,0.027,2.517,5.6,0.019
4001.11,1517.8,25.695,0.029,26.9756788904,5.27e-11,0.686,0.662,37.1,-0.014
1823.96,3256.74,28.295,0.267,27.9659162336,4.81e-12,0.006,0.855,4.1,0.043
2554.87,3245.75,28.097,0.222,27.9820354686,5.77e-12,0.056,0.716,4.9,0.031
3341.87,1231.44,27.928,0.184,28.0018121158,6.74e-12,0.008,1.831,5.9,-0.012
795.5,3026.4,28.14,0.193,27.8984085605,5.55e-12,0.011,0.106,5.6,-0.052
3898.03,2272.29,27.282,0.109,26.9247852709,1.22e-11,0.043,0.668,10.0,-0.002
1297.17,2203.19,26.702,0.069,26.7487897782,2.09e-11,1.033,1.175,15.7,-0.103
780.94,2173.82,23.981,0.069,99.99,2.56e-10,0.199,2.889,15.7,-1.83
3195.42,97.33,28.17,0.207,27.9713389131,5.39e-12,0.001,2.661,5.3,-0.005
1878.76,2216.9,28.327,0.279,27.8805502022,4.67e-12,0.027,-0.213,3.9,0.203
1515.53,2752.72,27.08,0.077,26.865702235,1.47e-11,0.003,1.655,14.1,0.002
931.44,2467.6,25.14,0.016,23.3779833923,8.79e-11,0.001,0.256,68.4,-0.007
2651.87,3479.42,27.914,0.182,27.8966266445,6.83e-12,0.019,-0.733,6.0,-0.025
2162.5,1387.87,28.355,0.258,28.3143376589,4.55e-12,0.02,-0.197,4.2,-0.056
2063.26,3813.17,28.349,0.276,28.0565260598,4.57e-12,0.016,6.869,3.9,0.029
1328.8,2395.0,24.61,0.012,24.3553100173,1.43e-10,0.001,0.062,89.3,-0.0
2700.02,3020.04,21.979,0.005,25.3295145492,1.62e-09,0.33,0.246,223.1,-0.134
1486.25,544.03,26.854,0.074,28.2524779574,1.81e-11,0.02,1.185,14.6,0.038
1547.6,268.77,27.12,0.084,26.1912435794,1.42e-11,0.003,0.579,12.9,-0.0
276.34,3447.94,28.099,0.216,27.902468275,5.76e-12,0.184,3.082,5.0,0.031
668.84,2102.18,24.15,0.02,24.1264958465,2.19e-10,0.551,0.217,55.1,-0.106
2391.04,504.81,23.934,0.019,24.9475688839,2.67e-10,0.608,0.708,57.9,0.014
1701.69,1553.5,28.57,0.199,27.9756360977,3.73e-12,0.001,-2.174,5.4,-0.035
1172.12,1182.5,27.986,0.187,27.9428476274,6.39e-12,0.011,1.341,5.8,0.058
1830.0,1614.52,27.387,0.114,27.0754222375,1.11e-11,0.011,0.941,9.5,0.048
1681.36,2607.74,25.274,0.018,25.077608839,7.77e-11,0.002,0.056,60.6,-0.015
773.21,2758.09,25.138,0.018,24.8904132379,8.81e-11,0.002,-0.078,60.8,-0.001
2864.74,3317.88,27.715,0.158,28.0465003199,8.2e-12,0.027,0.815,6.9,-0.065
2675.69,1482.59,27.661,0.131,27.3768361492,8.62e-12,0.006,0.067,8.3,0.0
1781.64,3678.36,28.129,0.203,28.0705965809,5.6e-12,0.001,2.144,5.3,0.069
2554.5,3384.28,28.422,0.261,27.858014466,4.28e-12,0.02,5.647,4.2,0.02
1958.82,1488.99,24.35,0.025,27.0919770522,1.82e-10,0.062,2.146,43.6,0.012
4082.82,2467.77,26.02,0.035,24.4556871891,3.91e-11,0.001,0.619,30.6,-0.004
2823.17,3824.63,25.953,0.032,25.7947525576,4.16e-11,0.001,-0.18,34.4,-0.016
3608.62,3941.12,27.707,0.154,27.5941016077,8.26e-12,0.016,0.005,7.0,-0.022
2145.89,747.57,27.719,0.152,27.931753208,8.18e-12,0.084,-0.051,7.1,-0.019
1512.79,2188.86,28.162,0.239,28.0246222349,5.44e-12,0.007,0.544,4.5,0.034
2414.23,2761.41,27.071,0.081,26.928550567,1.48e-11,0.0,0.754,13.4,0.011
9.21,893.71,26.172,0.038,25.9428807179,3.4e-11,0.006,-0.096,28.9,-0.001
1531.9,3258.54,28.367,0.271,27.9910777348,4.5e-12,0.037,0.263,4.0,0.001
2003.22,1675.8,27.941,0.183,27.9820354686,6.66e-12,0.071,0.332,5.9,-0.019
2320.11,3863.64,26.317,0.105,26.4397835884,2.97e-11,1.232,0.621,10.4,-0.068
3586.24,1139.53,28.029,0.183,27.9504552469,6.14e-12,0.002,1.816,5.9,0.063
2203.61,1682.73,28.282,0.23,28.0543811676,4.87e-12,0.004,0.06,4.7,-0.098
311.79,3989.97,25.496,0.025,99.99,6.33e-11,0.43,3.745,43.8,-0.165
3783.18,3528.88,28.284,0.263,28.2134518229,4.86e-12,0.003,0.21,4.1,-0.13
1015.8,1001.3,23.109,0.004,22.8469574519,5.71e-10,0.017,0.188,245.3,-0.002
1968.94,2305.02,25.761,0.09,28.2042662385,4.96e-11,0.498,0.072,12.0,0.038
3892.7,2285.55,27.16,0.084,26.8977203901,1.37e-11,0.068,1.187,12.9,0.044
2684.52,1300.12,28.364,0.273,29.1734617229,4.51e-12,0.007,1.798,4.0,0.146
3377.7,1457.03,28.058,0.219,28.0169569399,5.98e-12,0.011,-1.061,5.0,0.021
1250.13,2782.65,28.11,0.211,27.7009093584,5.7e-12,0.264,-0.124,5.1,0.034
3659.29,935.96,27.941,0.19,27.9697385282,6.66e-12,0.03,-1.489,5.7,0.085
3744.46,2645.01,26.809,0.069,26.7034186301,1.89e-11,0.014,0.389,15.8,0.022
2376.91,3289.9,26.134,0.041,25.9770022397,3.52e-11,0.001,0.286,26.3,0.021
1377.18,3953.17,25.068,0.018,28.1651514099,9.4e-11,0.321,0.118,61.8,-0.024
1572.5,3293.34,27.894,0.159,27.9646743219,6.96e-12,0.02,-0.035,6.8,-0.05
2544.42,529.42,26.152,0.035,25.9125315468,3.46e-11,0.001,0.118,30.9,0.009
2771.72,147.31,28.093,0.204,27.9297852737,5.79e-12,0.004,-0.073,5.3,0.013
2812.3,1159.21,26.574,0.055,26.3251700179,2.35e-11,0.001,0.362,19.7,0.011
439.04,239.21,26.157,0.042,23.664139208,3.44e-11,0.003,0.219,25.9,0.017
2560.0,1493.83,28.03,0.217,29.2515269593,6.14e-12,0.009,-0.081,5.0,-0.055
2162.06,1058.67,27.756,0.158,28.0053859553,7.9e-12,0.025,2.954,6.9,0.021
1769.5,3181.55,27.355,0.094,27.1453691672,1.14e-11,0.023,2.223,11.6,0.006
470.2,1070.8,26.951,0.076,25.7553004836,1.66e-11,0.002,1.062,14.2,0.005
3172.59,3046.2,27.515,0.125,27.4053687309,9.86e-12,0.039,0.335,8.7,-0.055
448.94,3700.77,25.046,0.016,17.137211177,9.59e-11,0.015,0.763,66.1,-0.006
1746.68,52.04,26.7,0.065,28.1446648158,2.09e-11,0.004,0.117,16.7,0.034
1195.28,1112.77,27.3,0.098,25.9721761353,1.2e-11,0.009,1.691,11.0,0.04
1249.01,1316.73,28.052,0.213,27.7700548052,6.02e-12,0.09,-0.353,5.1,-0.004
37.13,2546.8,26.188,0.041,24.7058435256,3.35e-11,0.073,-0.117,26.6,0.004
755.84,3683.52,28.031,0.196,27.9701049914,6.13e-12,0.049,0.414,5.5,-0.02
3594.4,242.1,25.007,0.016,24.7489826885,9.93e-11,0.0,0.035,69.1,-0.004
2338.98,422.08,23.865,0.019,99.99,2.84e-10,0.645,3.099,58.0,0.097
1721.1,3389.91,26.533,0.057,26.2346744399,2.44e-11,0.031,0.148,19.1,0.005
1025.1,2323.78,28.196,0.24,27.9660867036,5.27e-12,0.001,-1.024,4.5,-0.054
3307.61,3437.84,27.777,0.157,27.9427014849,7.75e-12,0.023,-0.11,6.9,-0.032
561.89,2849.01,28.199,0.265,27.9873508134,5.25e-12,0.232,1.908,4.1,0.069
286.19,1047.85,23.973,0.016,26.4082189417,2.58e-10,0.001,0.023,66.5,-0.015
2297.18,2304.08,27.784,0.175,27.8551940693,7.7e-12,0.01,0.162,6.2,-0.047
1687.76,2938.95,27.383,0.121,27.0345235397,1.11e-11,0.097,0.719,9.0,-0.023
1471.31,3794.13,28.297,0.261,99.99,4.8e-12,0.149,0.041,4.2,0.015
2722.7,3805.31,25.79,0.028,25.5450600366,4.83e-11,0.013,0.361,38.6,0.009
2548.07,2442.99,26.396,0.158,27.8986797502,2.77e-11,0.009,0.156,6.9,-0.037
1206.15,3766.06,27.188,0.103,27.1405500474,1.33e-11,0.002,0.87,10.5,0.02
3631.24,2707.17,28.085,0.219,27.8785541769,5.84e-12,0.07,0.815,5.0,0.105
797.97,742.39,28.2,0.243,26.9366938814,5.25e-12,0.008,-0.635,4.5,-0.048
1764.96,3829.95,25.651,0.082,29.2381915689,5.49e-11,0.51,2.126,13.2,0.089
2188.51,2862.01,28.337,0.27,27.9627597917,4.63e-12,0.023,0.057,4.0,0.042
3075.97,87.51,28.298,0.258,28.0956812039,4.79e-12,0.082,-0.332,4.2,0.083
328.83,3299.05,27.912,0.202,28.1321081086,6.84e-12,0.022,0.012,5.4,0.076
713.64,3833.48,28.184,0.204,27.9230159913,5.33e-12,0.008,-0.632,5.3,-0.028
2624.71,2959.99,24.247,0.009,23.9919942453,2e-10,0.0,0.032,117.5,-0.006
938.79,1997.6,24.871,0.014,24.6316571969,1.13e-10,0.0,0.139,78.0,0.003
